,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
109,1100,24,0,6.64,5.61,71
110,1110,22,0,9.67,5.99,71
111,1120,11,0,8.85,3.73,71
112,1130,13,0,9.61,7.69,71
113,1140,13,0,9.67,10.61,71
114,1150,30,0,8.52,6.26,71
115,1160,23,0,8.39,4.56,72
116,1170,10,0,9.75,2.9,72
117,1180,6,0,8.22,7.87,72
118,1190,15,0,7.24,7.89,72
119,1200,9,0,6.3,8.08,72
120,1210,11,0,6.95,7.31,70
121,1220,1,0,8.51,7.62,70
122,1230,2,0,7.02,11.86,70
123,1240,6,0,7.32,9.39,70
124,1250,7,0,9.35,5.64,70
125,1260,9,0,6.96,7.49,73
126,1270,19,0,10.89,4.32,73
127,1280,21,0,7.23,12.85,73
128,1290,15,0,6.76,4.49,73
129,1300,16,0,8.12,4.66,73
130,1310,37,0,7.99,8.72,73
131,1320,10,0,5.97,7.64,73
132,1330,23,0,8.53,9.79,73
133,1340,32,0,7.29,7.9,73
134,1350,14,0,4.74,4.25,73
135,1360,11,0,5.04,6.52,72
136,1370,5,0,5.52,4.01,72
137,1380,0,0,4.12,2.01,72
138,1390,5,0,9.73,10.64,72
139,1400,7,0,4.66,7.15,72
140,1410,22,0,9.29,6.27,72
141,1420,21,0,8.17,10.29,72
142,1430,16,0,7.36,4.66,72
143,1440,15,0,4.65,4.16,72
144,1450,7,0,6.19,4.56,72
145,1460,8,0,6.17,5.72,72
146,1470,13,0,6.11,8.77,72
147,1480,23,0,14.32,6.16,72
148,1490,2,0,7.52,8.52,72
149,1500,0,0,5.31,1.98,72
150,1510,6,0,4.79,2.1,72
151,1520,9,0,7.85,10.71,72
152,1530,6,0,3.85,4.5,72
153,1540,4,0,7.92,11.77,72
154,1550,7,0,8.19,11.78,72
155,1560,14,0,7.61,8.08,73
156,1570,4,0,5.57,6.12,73
157,1580,10,0,9.65,7.26,73
158,1590,12,0,8.84,9.27,73
159,1600,7,0,7.42,4.18,73
160,1610,3,0,9.63,6.23,69
161,1620,1,0,9.32,5.41,69
162,1630,12,0,10.46,6.52,69
163,1640,9,0,7.23,8.21,69
164,1650,3,0,4.65,4.43,69
165,1660,21,0,9.17,9.13,74
166,1670,17,0,9.62,6.12,74
167,1680,12,0,10.67,8.58,74
168,1690,7,0,5.74,6.5,74
169,1700,1,0,8.72,4.31,74
170,1710,7,0,10.33,7.61,71
171,1720,26,0,6.68,2.81,71
172,1730,12,0,8.79,4.61,71
173,1740,2,0,11.69,4.92,71
174,1750,6,0,4.82,6.42,76
175,1760,0,0,8.12,5.85,71
176,1770,8,0,7.85,10.65,76
177,1780,10,0,6.13,5.66,68
178,1790,6,0,9.13,4.28,71
179,1800,17,0,13.36,5.65,69
180,1810,6,0,10.59,5.28,72
181,1820,5,0,9.16,4.43,75
182,1830,7,0,7.94,4.99,72
183,1840,11,0,6.84,10.39,74
184,1850,12,0,8.4,5.61,73
