,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
119,550,2,0,5.59,3.72,72
120,560,5,0,4.5,4.76,73
121,570,2,0,3.67,4.87,73
122,580,13,0,6.32,4.5,73
123,590,7,0,4.12,4.43,73
124,10,2,0,4.04,4.7,73
125,20,2,0,4.27,3.64,73
126,30,7,0,4.86,4.89,73
127,40,6,0,7.47,5.65,73
128,50,6,0,5.88,5.44,73
129,60,7,0,9.84,5.36,73
130,70,4,0,4.36,4.77,69
131,80,2,0,4.09,4.31,69
132,90,4,0,3.66,6.55,69
133,100,3,0,4.53,5.12,69
134,110,3,0,8.11,7.29,69
135,120,21,0,6.28,7.03,69
136,130,0,0,3.94,2.96,69
137,140,3,0,7.99,4.91,69
138,150,7,0,7.51,4.78,69
139,160,2,0,5.0,3.65,69
140,170,3,0,5.53,3.3,70
141,180,5,0,4.44,4.68,70
142,190,6,0,5.4,4.94,70
143,200,3,0,5.32,5.06,70
144,210,3,0,3.46,3.58,70
145,220,6,0,4.73,4.42,71
146,230,4,0,4.22,3.72,71
147,240,4,0,4.97,3.84,71
148,250,2,0,4.2,4.1,71
149,260,8,4,6.79,4.81,71
150,270,4,0,4.97,4.99,71
151,280,2,0,7.33,6.15,71
152,290,9,0,11.7,5.68,71
153,300,2,0,8.56,6.06,71
154,310,3,0,8.4,5.42,71
155,320,4,0,6.25,5.61,71
156,330,1,0,4.79,3.85,71
157,340,2,0,7.23,3.89,71
158,350,0,0,5.7,4.01,71
159,360,4,0,6.12,5.74,71
160,370,5,0,6.43,4.85,69
161,380,1,0,5.02,4.33,69
162,390,6,0,7.66,4.92,69
163,400,7,0,6.79,6.44,69
164,410,6,0,9.39,5.89,69
165,420,2,0,7.22,5.18,72
166,430,6,0,6.89,6.53,72
167,440,6,0,7.46,7.57,72
168,450,1,0,9.23,7.56,72
169,460,2,0,5.62,5.31,72
170,470,3,0,5.0,4.09,71
171,480,8,0,5.68,4.33,71
172,490,3,0,7.52,6.7,71
173,500,6,0,12.34,6.45,71
174,510,2,0,8.8,5.07,71
175,520,6,0,6.63,5.39,72
176,530,4,0,5.01,5.03,72
177,540,5,0,6.9,5.77,72
178,550,14,4,7.22,7.84,72
179,560,2,0,4.06,2.3,72
180,570,9,0,5.41,5.54,74
181,580,7,0,7.04,4.52,68
182,590,5,0,4.44,5.47,73
183,600,7,4,5.67,8.31,73
