,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
86,280,5,0,4.11,6.0,75
87,290,1,0,4.02,6.9,75
88,300,1,0,4.63,6.99,75
89,310,1,0,6.12,7.68,75
90,320,2,0,5.24,7.3,70
91,330,2,0,3.87,6.1,70
92,340,3,0,7.63,7.64,70
93,350,2,0,3.87,7.15,70
94,360,3,0,9.45,11.69,70
95,370,5,0,3.85,4.52,71
96,380,2,0,3.61,7.69,71
97,390,1,0,4.5,5.04,71
98,400,1,0,3.59,5.81,71
99,410,3,0,3.81,5.17,71
100,420,5,0,4.07,4.8,67
101,430,1,0,4.39,7.36,67
102,440,5,0,6.75,6.59,67
103,450,3,0,4.06,6.35,67
104,460,2,0,3.77,6.64,67
105,470,2,0,5.46,6.52,70
106,480,9,0,11.42,10.49,70
107,490,6,0,10.22,6.95,70
108,500,3,0,4.0,5.42,70
109,510,3,0,6.48,5.49,70
110,520,6,0,4.69,6.06,75
111,530,3,0,4.31,6.28,75
112,540,5,0,4.94,5.26,75
113,550,1,0,3.53,8.0,75
114,560,0,0,4.69,5.53,75
115,570,3,0,8.28,10.16,66
116,580,1,0,5.37,6.93,66
117,590,3,0,3.78,5.63,71
118,10,6,0,3.97,5.78,69
119,20,4,0,4.27,5.05,66
120,30,3,0,5.02,8.9,70
121,40,6,0,8.38,7.98,68
122,50,6,0,3.66,5.16,72
123,60,3,0,3.51,4.85,67
124,70,0,0,3.74,6.38,71
125,80,2,0,5.08,2.33,68
126,90,3,0,4.79,4.4,70
127,100,2,0,4.08,2.45,66
128,110,4,0,3.4,4.86,67
129,120,10,0,8.16,7.2,68
130,130,0,0,6.7,4.93,73
131,140,3,0,4.2,6.11,70
132,150,1,0,3.42,4.67,71
133,160,1,0,3.74,5.69,69
134,170,0,0,3.85,5.97,68
135,180,0,0,4.29,4.83,70
136,190,7,0,4.79,4.56,67
137,200,1,0,5.37,2.57,72
138,210,2,0,5.69,2.71,65
139,220,1,0,3.98,4.34,68
140,230,1,0,3.8,4.95,71
141,240,9,0,3.75,5.13,73
142,250,9,0,3.1,3.44,67
143,260,0,0,3.72,4.37,73
144,270,1,0,3.24,1.56,68
145,280,3,0,4.06,1.94,68
146,290,1,0,4.88,1.78,68
147,300,0,0,6.61,1.77,70
148,310,3,0,6.44,2.02,67
149,320,2,0,7.65,5.79,71
150,330,0,0,2.65,3.24,74
151,340,3,0,3.89,3.79,72
152,350,4,0,5.05,6.72,70
153,360,3,0,4.75,4.94,71
154,370,4,0,4.96,3.21,70
155,380,6,0,5.51,5.91,70
156,390,6,0,4.23,5.9,69
157,400,3,0,7.57,6.15,69
158,410,3,0,4.97,6.24,65
159,420,6,0,5.08,8.75,74
160,430,3,0,4.18,5.48,74
161,440,1,0,5.65,5.49,69
162,450,0,0,4.55,4.91,73
163,460,0,0,5.56,5.27,68
164,470,3,0,4.68,5.62,68
165,480,3,0,4.39,5.41,72
166,490,2,0,3.82,4.54,67
167,500,1,0,3.86,6.84,65
168,510,1,0,4.32,7.63,74
169,520,4,0,7.05,5.55,70
170,530,1,0,4.51,5.06,70
171,540,3,0,3.66,4.11,71
172,550,0,0,3.7,7.35,67
173,560,2,0,3.83,7.38,71
174,570,1,0,3.57,6.12,70
175,580,2,0,5.43,3.21,65
176,590,4,0,3.82,6.03,73
