,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
84,200,5,0,9.26,7.21,79
85,210,5,0,9.57,8.01,79
86,220,1,0,5.57,3.03,79
87,230,5,0,6.59,5.44,79
88,240,4,0,6.79,6.36,79
89,250,3,0,7.69,7.26,79
90,260,4,0,6.98,7.37,80
91,270,4,0,6.97,6.79,80
92,280,4,0,8.92,6.61,80
93,290,1,0,4.99,3.06,80
94,300,4,0,10.01,5.33,80
95,310,5,0,8.38,9.66,79
96,320,3,0,3.67,3.14,79
97,330,0,0,6.18,2.06,79
98,340,6,0,9.05,8.87,79
99,350,5,0,6.68,6.47,79
100,360,0,0,4.89,2.05,79
101,370,2,0,3.47,3.89,79
102,380,7,0,8.45,7.7,79
103,390,6,0,8.16,7.08,79
104,400,6,0,7.23,6.02,79
105,410,4,0,4.45,5.27,80
106,420,2,0,10.04,8.07,80
107,430,6,0,8.39,8.69,80
108,440,3,0,10.84,5.6,80
109,450,2,0,10.14,4.45,80
110,460,3,0,5.93,5.97,79
111,470,4,0,7.36,5.77,79
112,480,7,0,11.82,8.95,79
113,490,3,0,7.93,5.41,79
114,500,3,0,10.45,7.69,79
115,510,0,0,6.4,3.68,80
116,520,3,0,5.4,6.71,80
117,530,4,0,8.6,7.06,80
118,540,2,0,5.96,7.03,80
119,550,3,0,4.46,4.68,80
120,560,3,0,5.83,6.1,79
121,570,0,0,2.71,1.71,79
122,580,2,0,6.98,3.69,79
123,590,6,1,7.38,8.8,79
124,600,4,0,8.29,9.29,79
125,610,6,0,5.57,9.44,78
126,620,4,0,5.41,5.07,78
127,630,5,0,3.54,5.93,78
128,640,4,0,5.32,6.18,78
129,650,2,0,3.87,3.23,78
130,10,3,0,5.46,6.25,79
131,20,1,0,4.76,3.16,79
132,30,0,0,4.15,2.51,79
133,40,4,0,12.16,3.37,79
134,50,10,0,6.04,5.39,79
135,60,3,0,5.99,5.02,79
136,70,2,0,4.89,3.19,79
137,80,3,0,5.36,2.82,79
138,90,3,0,4.62,4.01,79
139,100,7,0,6.74,4.53,79
140,110,3,0,3.58,3.68,79
141,120,4,0,5.85,5.78,79
142,130,2,0,3.71,4.45,79
143,140,1,0,3.66,3.11,79
144,150,1,0,3.3,5.92,79
145,160,2,0,4.21,4.05,79
146,170,0,0,6.68,2.02,79
147,180,1,0,3.05,3.27,79
148,190,2,0,4.4,5.54,79
149,200,6,0,9.52,6.91,79
150,210,4,0,9.13,7.51,80
151,220,3,0,8.64,7.79,80
152,230,5,0,4.77,6.61,80
153,240,3,0,3.39,4.78,80
154,250,3,0,6.13,8.18,80
155,260,7,0,7.3,6.36,79
156,270,9,0,8.76,12.81,79
157,280,7,0,7.75,8.44,79
158,290,2,0,7.99,7.33,79
159,300,3,0,6.85,7.1,79
160,310,1,0,2.74,3.83,79
161,320,5,0,6.32,6.87,79
162,330,5,0,5.19,7.02,79
163,340,6,0,7.39,7.27,79
164,350,9,0,6.74,7.7,79
165,360,2,0,6.11,5.25,79
166,370,0,0,6.33,4.21,79
167,380,3,0,6.91,11.12,79
168,390,6,0,7.85,7.36,79
169,400,7,0,7.09,7.73,79
170,410,4,0,7.98,6.27,79
171,420,3,0,7.2,7.86,79
172,430,3,0,5.25,4.53,79
173,440,0,0,5.76,2.41,79
174,450,9,0,8.73,7.92,79
175,460,7,0,6.45,5.15,79
176,470,1,0,6.54,2.81,79
177,480,5,0,8.63,4.71,79
178,490,3,0,4.85,4.82,79
179,500,2,0,7.03,2.71,79
180,510,3,0,7.22,6.62,78
181,520,2,0,4.34,3.57,78
182,530,1,0,4.82,4.27,78
183,540,3,0,8.49,8.45,79
184,550,5,0,6.72,5.95,77
185,560,3,0,6.98,7.15,76
186,570,3,0,6.17,6.52,81
187,580,2,0,8.54,6.73,79
188,590,2,0,7.6,6.57,76
