,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
110,520,2,0,6.81,2.38,63
111,530,1,0,4.88,1.72,63
112,540,2,0,5.51,1.96,63
113,550,6,0,6.2,2.62,63
114,560,6,0,6.25,2.81,63
115,570,1,0,5.79,2.23,62
116,580,1,0,3.43,2.29,62
117,590,1,0,4.76,3.12,62
118,10,9,0,6.43,5.69,62
119,20,3,0,4.29,3.07,62
120,30,4,0,5.26,2.79,62
121,40,5,0,4.81,2.11,62
122,50,3,0,6.13,2.58,62
123,60,4,0,4.23,4.18,62
124,70,2,0,4.29,4.23,62
125,80,0,0,4.16,1.97,62
126,90,3,0,4.47,2.33,62
127,100,4,0,4.3,2.24,62
128,110,2,0,5.02,1.92,62
129,120,6,0,5.32,5.13,62
130,130,3,0,5.54,2.48,63
131,140,3,0,5.2,3.97,63
132,150,3,0,4.61,4.02,63
133,160,1,0,4.54,4.57,63
134,170,1,0,4.77,3.25,63
135,180,1,0,5.02,2.81,62
136,190,4,0,4.2,5.71,62
137,200,2,0,4.27,2.62,62
138,210,0,0,6.48,1.98,62
139,220,2,0,4.09,2.03,62
140,230,1,0,6.1,2.37,62
141,240,1,0,6.6,2.42,62
142,250,0,0,8.09,3.09,62
143,260,6,0,3.96,2.2,62
144,270,3,0,9.18,3.27,62
145,280,6,0,6.05,6.3,64
146,290,4,0,6.46,8.4,64
147,300,2,0,5.42,2.29,64
148,310,5,0,5.39,5.59,64
149,320,2,0,7.88,2.43,64
150,330,5,0,4.8,2.49,63
151,340,5,0,5.18,2.44,63
152,350,2,0,6.34,2.77,63
153,360,0,0,5.14,3.89,63
154,370,0,0,7.45,1.95,63
155,380,2,0,5.03,2.17,59
156,390,3,0,5.57,4.9,59
157,400,0,0,4.08,2.08,59
158,410,1,0,7.77,2.74,59
159,420,4,0,4.35,1.99,59
160,430,6,0,4.69,3.89,66
161,440,4,0,4.46,2.84,66
162,450,8,0,4.59,3.43,66
163,460,11,0,6.25,4.71,66
164,470,5,0,6.57,2.46,66
165,480,14,1,7.8,5.24,61
166,490,4,0,7.1,4.31,61
167,500,2,0,5.41,2.21,61
168,510,3,0,5.91,2.23,61
169,520,5,0,4.41,1.57,61
170,530,1,0,4.67,1.96,67
171,540,3,0,4.65,1.86,67
172,550,0,0,5.62,1.9,64
173,560,3,0,5.18,5.48,58
174,570,4,0,4.87,4.69,65
175,580,3,0,4.51,1.97,64
176,590,3,0,5.95,4.4,63
