,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
0,10,1,0,10.23,3.91,67
1,20,6,0,7.72,4.03,67
2,30,5,0,8.81,1.86,67
3,40,10,0,8.14,6.1,67
4,50,5,0,8.16,2.39,67
5,60,1,0,3.3,1.43,72
6,70,4,0,7.59,6.56,72
7,80,4,0,9.22,2.03,72
8,90,6,0,12.69,1.93,72
9,100,12,0,12.19,4.74,72
10,110,4,0,8.95,2.05,76
11,120,7,0,7.45,3.16,76
12,130,5,0,9.18,3.9,76
13,140,14,0,10.61,9.28,76
14,150,16,0,5.23,1.34,76
15,160,11,0,7.64,2.48,72
16,170,7,0,6.84,4.48,72
17,180,22,0,10.14,4.69,72
18,190,14,0,6.39,2.0,72
19,200,9,0,5.55,3.43,72
20,210,5,0,6.73,2.63,68
21,220,20,0,9.39,3.06,68
22,230,12,0,9.9,4.04,68
23,240,16,0,7.32,2.38,68
24,250,16,0,9.01,3.65,68
25,260,5,0,8.84,3.64,75
26,270,14,0,6.4,1.85,75
27,280,13,0,17.02,3.75,75
28,290,22,0,6.72,4.57,75
29,300,14,0,8.39,2.12,75
30,310,6,0,7.45,4.41,69
31,320,3,0,7.41,4.39,69
32,330,3,0,8.19,2.15,69
33,340,6,0,11.85,10.54,69
34,350,9,0,13.51,4.49,69
35,360,20,0,6.43,4.63,70
36,370,13,0,11.24,4.06,70
37,380,12,0,10.65,3.9,70
38,390,8,0,7.83,2.84,70
39,400,10,0,10.4,3.36,70
40,410,19,0,7.2,5.31,69
41,420,8,0,7.58,4.98,69
42,430,2,0,10.78,2.56,69
43,440,6,0,6.18,7.21,69
44,450,2,0,2.99,4.53,69
45,460,3,0,6.83,3.42,73
46,470,10,0,3.46,1.45,73
47,480,4,0,4.94,3.5,73
48,490,10,0,9.42,4.53,73
49,500,3,0,6.5,3.25,73
50,510,10,0,7.31,5.19,74
51,520,3,0,12.47,5.57,74
52,530,3,0,4.75,3.46,74
53,540,5,0,6.89,4.62,74
54,550,7,0,5.48,1.82,74
55,560,8,0,9.5,4.48,68
56,570,2,0,7.27,2.49,68
57,580,2,0,12.08,4.77,68
58,590,10,0,7.1,4.04,68
59,600,4,0,6.75,2.72,68
60,610,5,0,10.46,6.46,66
61,10,2,0,9.53,3.56,66
62,20,0,0,8.68,2.42,66
63,30,0,0,7.04,2.17,66
64,40,1,0,15.56,3.76,66
65,50,2,0,12.25,3.95,74
66,60,0,0,7.66,2.34,74
67,70,5,0,10.82,8.52,74
68,80,1,0,11.45,4.09,74
69,90,2,0,8.92,4.57,74
70,100,3,0,10.15,5.89,73
71,110,1,0,9.67,2.64,73
72,120,1,0,6.68,4.53,73
73,130,0,0,5.81,2.33,73
74,140,1,0,11.28,4.01,73
75,150,1,0,5.0,4.05,72
76,160,1,0,10.07,4.75,72
77,170,0,0,7.25,4.82,72
78,180,3,0,9.06,4.49,72
79,190,0,0,11.06,3.97,72
80,200,2,0,9.73,6.53,69
81,210,10,0,8.64,6.17,69
82,220,5,0,8.44,3.04,69
83,230,2,0,11.53,2.87,69
84,240,1,0,4.61,3.17,69
85,250,1,0,5.94,3.09,71
86,260,2,0,6.69,3.41,71
87,270,2,0,4.26,7.17,71
88,280,2,0,8.09,4.16,71
89,290,2,0,9.93,3.87,71
90,300,1,0,10.79,6.73,70
91,310,0,0,8.17,3.66,70
92,320,0,0,12.33,2.99,70
93,330,0,0,12.63,3.5,70
94,340,1,0,8.85,4.17,70
95,350,5,0,13.95,5.16,74
96,360,0,0,5.2,1.98,74
97,370,3,0,7.22,3.6,74
98,380,3,0,11.12,5.76,74
99,390,1,0,6.37,4.05,74
100,400,1,0,8.56,4.18,69
101,410,1,0,4.68,2.23,69
102,420,4,0,8.27,7.01,69
103,430,3,0,5.29,3.57,69
104,440,6,0,6.23,4.45,69
105,450,0,0,4.71,3.24,69
106,460,3,0,6.33,3.53,69
107,470,4,0,5.07,5.33,69
108,480,2,0,5.56,4.9,69
109,490,1,0,3.53,4.66,69
110,500,1,0,6.28,1.97,71
111,510,3,0,8.79,4.58,71
112,520,0,0,5.9,1.77,71
113,530,1,0,4.54,2.44,71
114,540,1,0,5.76,1.88,71
115,550,2,0,2.49,1.5,72
116,560,0,0,5.32,2.77,68
117,570,1,0,6.8,5.56,70
118,580,1,0,10.5,3.82,70
119,590,0,0,9.24,2.52,68
120,600,3,0,5.47,4.87,65
