,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
78,160,11,0,4.09,5.4,65
79,170,15,0,4.61,2.47,65
80,180,0,0,4.54,1.66,64
81,190,1,0,5.2,1.88,64
82,200,0,0,4.68,2.1,64
83,210,0,0,4.76,1.95,64
84,220,0,0,4.1,2.57,64
85,230,1,0,4.1,1.88,66
86,240,3,0,3.95,2.39,66
87,250,1,0,4.53,2.91,66
88,260,0,0,4.01,3.5,66
89,270,1,0,3.53,2.13,66
90,280,0,0,4.43,2.48,65
91,290,2,0,7.63,2.74,65
92,300,2,0,4.11,3.06,65
93,310,3,0,7.57,2.99,65
94,320,0,0,4.85,2.22,65
95,330,1,0,3.63,2.86,65
96,340,3,0,3.9,3.79,65
97,350,20,0,9.2,2.79,65
98,360,16,0,7.07,4.66,65
99,370,15,0,4.16,5.55,65
100,380,3,0,4.6,1.7,66
101,390,15,0,7.6,3.36,66
102,400,12,0,5.2,5.67,66
103,410,12,0,7.06,5.53,66
104,420,22,0,6.21,5.25,66
105,430,6,0,8.84,5.41,64
106,440,5,0,5.74,3.03,64
107,450,11,0,5.23,2.03,64
108,460,4,0,10.22,2.3,64
109,470,4,0,4.28,2.34,64
110,480,3,0,4.77,2.29,63
111,490,6,0,2.49,1.74,63
112,500,8,0,8.3,2.05,63
113,510,5,0,7.63,2.9,63
114,520,4,0,3.82,3.24,63
115,530,8,0,4.67,2.76,64
116,540,29,0,2.43,3.54,64
117,550,5,0,4.9,2.47,64
118,560,7,0,4.12,3.63,64
119,570,5,0,4.89,2.18,64
120,580,3,0,3.59,2.12,63
121,590,7,0,2.9,1.98,65
122,600,4,0,3.21,2.63,68
123,610,1,0,3.92,2.7,59
124,620,5,0,3.57,3.32,68
125,10,0,0,4.97,2.53,67
126,20,1,0,4.15,2.86,67
127,30,2,0,7.79,2.83,64
128,40,3,0,6.99,1.99,61
129,50,10,1,6.13,5.28,68
130,60,26,2,8.36,5.36,61
131,70,8,0,4.49,2.81,67
132,80,3,0,3.41,3.42,68
133,90,2,0,6.33,2.83,66
134,100,7,1,4.81,3.01,67
135,110,1,2,3.2,2.7,63
136,120,2,2,2.01,2.7,62
137,130,2,0,3.47,3.63,67
138,140,3,1,3.46,3.62,60
139,150,1,0,7.8,3.02,63
140,160,1,0,4.05,3.76,67
141,170,0,0,7.67,3.36,67
142,180,0,0,5.51,2.63,60
143,190,1,0,5.89,3.48,65
144,200,1,0,4.94,2.48,60
145,210,2,0,6.58,2.9,66
146,220,0,0,4.63,2.55,59
147,230,1,0,3.72,3.08,66
148,240,1,0,3.58,2.15,59
149,250,0,0,3.26,1.8,59
150,260,1,0,4.18,2.22,59
151,270,1,0,6.86,2.07,60
152,280,4,0,8.39,4.82,63
153,290,1,0,5.46,2.73,60
154,300,0,0,3.32,3.1,64
155,310,1,0,8.97,3.41,59
156,320,0,0,4.03,2.65,59
157,330,0,0,3.99,2.27,62
158,340,0,0,2.47,1.81,66
159,350,1,0,2.97,2.27,61
160,360,1,0,7.05,3.69,60
161,370,0,0,3.34,2.19,62
162,380,0,0,3.06,2.17,62
163,390,0,0,4.5,3.27,68
164,400,2,0,5.39,1.64,59
165,410,2,0,3.38,2.28,60
166,420,2,0,3.81,1.98,63
167,430,1,0,5.2,2.09,61
168,440,2,0,7.26,2.46,66
169,450,2,0,3.32,1.96,60
170,460,1,0,5.42,2.4,64
171,470,0,0,3.16,1.73,68
172,480,1,0,6.6,3.5,66
173,490,5,0,5.4,5.37,68
174,500,1,0,2.64,1.97,64
175,510,0,0,3.47,1.92,67
176,520,1,0,4.8,2.08,66
177,530,3,0,4.38,2.24,65
178,540,1,0,8.09,2.66,59
179,550,0,0,6.1,2.73,63
180,560,6,0,9.52,3.74,63
181,570,5,0,8.06,5.02,61
182,580,0,0,10.9,2.13,67
183,590,1,0,9.9,2.96,61
