,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
0,10,1,0,8.46,4.24,72
1,20,5,0,11.48,3.36,72
2,30,5,0,9.42,6.62,72
3,40,5,0,10.25,4.65,72
4,50,8,0,8.44,2.83,72
5,60,0,0,8.56,10.8,72
6,70,18,0,9.28,4.06,72
7,80,1,0,7.77,2.46,72
8,90,2,0,4.68,3.63,72
9,100,2,0,7.83,2.42,72
10,110,3,0,11.08,5.47,73
11,120,7,0,10.44,3.38,73
12,130,3,0,11.08,3.92,73
13,140,5,0,12.31,4.58,73
14,150,5,0,9.12,2.95,73
15,160,5,0,7.91,2.76,72
16,170,1,0,7.65,2.49,72
17,180,8,0,12.98,4.28,72
18,190,2,0,8.05,2.83,72
19,200,16,0,8.95,10.2,72
20,210,11,0,11.98,3.28,73
21,220,4,0,9.19,2.75,73
22,230,4,0,7.15,3.42,73
23,240,10,0,10.12,10.25,73
24,250,14,0,9.26,4.64,73
25,260,5,0,8.24,3.01,73
26,270,3,0,6.79,3.55,73
27,280,5,0,12.77,3.79,73
28,290,5,0,9.67,6.12,73
29,300,2,0,9.8,4.35,73
30,310,3,0,8.3,3.82,73
31,320,2,0,10.75,5.41,73
32,330,4,0,7.55,4.34,73
33,340,4,0,8.67,4.2,73
34,350,10,0,7.38,6.11,73
35,360,1,0,11.59,5.41,72
36,370,4,0,8.15,5.16,72
37,380,6,0,4.7,4.12,72
38,390,5,0,9.35,5.24,72
39,400,10,0,9.88,9.31,72
40,410,7,0,8.55,5.44,72
41,420,4,0,10.26,8.2,72
42,430,4,0,8.07,5.67,72
43,440,8,0,8.03,8.36,72
44,450,3,0,10.4,4.43,72
45,460,1,0,8.07,2.51,73
46,470,8,0,5.38,3.28,73
47,480,5,0,6.3,5.04,73
48,490,4,0,10.53,5.33,73
49,500,4,0,9.95,3.26,73
50,510,3,0,8.93,5.97,74
51,520,2,0,10.48,3.91,74
52,530,6,0,5.76,5.69,74
53,540,2,0,9.23,4.07,74
54,550,8,0,10.51,11.5,74
55,560,3,0,7.41,11.64,71
56,570,10,0,8.0,10.0,71
57,580,8,0,6.23,10.36,71
58,590,10,0,9.67,6.79,71
59,600,19,0,8.79,9.31,71
60,610,2,0,6.12,6.22,71
61,620,8,0,7.78,10.54,71
62,630,4,0,10.48,6.74,71
63,10,10,0,10.47,3.94,71
64,20,10,0,6.61,5.01,71
65,30,3,0,7.88,4.83,75
66,40,9,0,11.54,5.01,75
67,50,5,0,8.53,6.47,75
68,60,6,0,6.3,7.56,75
69,70,7,0,5.64,6.55,75
70,80,10,0,8.22,6.43,72
71,90,9,0,6.48,4.69,72
72,100,12,0,17.65,5.9,72
73,110,5,0,7.46,5.12,72
74,120,13,0,8.02,5.05,72
75,130,15,0,5.1,2.86,71
76,140,10,0,8.04,3.29,71
77,150,8,0,11.15,5.71,71
78,160,2,0,9.84,4.53,71
79,170,3,0,7.43,3.22,71
80,180,7,0,12.2,6.25,73
81,190,13,0,13.89,8.01,73
82,200,11,0,9.92,5.55,73
83,210,3,0,10.12,4.19,73
84,220,15,0,9.82,5.58,73
85,230,14,0,7.69,5.29,74
