,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
0,10,3,0,8.58,3.65,66
1,20,4,0,7.05,3.03,66
2,30,3,0,6.19,5.04,66
3,40,3,0,4.1,4.86,66
4,50,3,0,6.6,4.15,66
5,60,2,0,4.12,3.79,65
6,70,1,0,6.24,2.35,65
7,80,2,0,8.71,5.96,65
8,90,1,0,5.74,4.55,65
9,100,5,0,6.91,4.78,65
10,110,1,0,6.05,4.66,65
11,120,0,0,3.21,2.09,65
12,130,3,0,7.6,7.47,65
13,140,2,0,9.99,4.96,65
14,150,5,0,7.4,6.84,65
15,160,0,0,6.23,5.34,68
16,170,3,0,6.96,5.58,68
17,180,3,0,6.11,5.55,68
18,190,1,0,3.86,3.35,68
19,200,0,0,3.17,2.52,68
20,210,2,0,5.25,3.42,66
21,220,2,0,4.2,4.14,66
22,230,2,0,5.2,3.11,66
23,240,5,0,6.3,4.49,66
24,250,0,0,5.32,3.52,66
25,260,1,0,5.25,5.04,66
26,270,2,0,5.26,4.28,66
27,280,2,0,5.65,3.1,66
28,290,0,0,5.32,3.48,66
29,300,4,0,5.52,4.4,66
30,310,2,0,5.35,4.81,64
31,320,1,0,5.87,2.94,64
32,330,5,0,5.89,5.32,64
33,340,4,0,5.55,6.1,64
34,350,2,0,4.35,3.34,64
35,360,1,0,6.87,5.21,65
36,370,5,0,6.47,4.89,65
37,380,4,0,6.49,7.75,65
38,390,3,0,5.66,7.48,65
39,400,4,0,9.91,5.5,65
40,410,0,0,6.04,3.03,64
41,420,2,0,4.38,5.74,64
42,430,4,0,6.5,5.41,64
43,440,5,0,4.78,4.83,64
44,450,5,0,6.67,5.24,64
45,460,4,0,9.81,6.95,64
46,470,3,0,7.58,4.82,64
47,480,2,0,5.53,4.83,64
48,490,2,0,6.05,6.47,64
49,500,1,0,7.59,5.14,64
50,510,4,0,5.67,5.75,63
51,520,2,0,6.81,4.3,63
52,530,2,0,7.84,4.12,63
53,540,6,0,6.92,4.15,63
54,550,3,0,5.85,5.97,63
55,560,1,0,7.55,8.18,64
56,570,0,0,6.59,4.94,64
57,580,7,0,6.17,6.6,64
58,590,17,0,8.28,6.36,64
59,600,10,0,6.63,4.89,64
60,610,13,1,5.48,4.94,63
61,620,1,0,3.61,3.76,63
62,630,4,0,4.94,4.92,63
63,10,5,0,6.49,8.33,63
64,20,2,0,6.59,6.2,63
65,30,3,0,6.37,6.02,63
66,40,2,0,7.57,5.72,63
67,50,4,0,6.42,8.03,63
68,60,1,0,7.38,4.05,63
69,70,5,0,9.14,6.88,63
70,80,4,0,7.94,6.17,65
71,90,2,0,8.98,5.86,65
72,100,3,0,9.15,5.76,65
73,110,2,0,5.96,6.52,65
74,120,4,0,6.73,5.95,65
75,130,1,0,7.46,5.44,66
76,140,2,0,6.4,4.9,66
77,150,1,0,5.92,4.1,66
78,160,3,0,8.45,5.34,66
79,170,3,0,7.38,5.96,66
80,180,3,0,4.39,4.99,65
81,190,3,0,5.86,4.95,65
82,200,4,0,7.0,6.22,65
83,210,1,0,7.01,5.6,65
84,220,3,0,5.1,5.69,65
85,230,5,0,5.94,5.47,67
86,240,1,0,7.32,4.63,67
87,250,1,0,7.55,4.98,67
88,260,0,0,5.51,4.01,67
89,270,0,0,5.54,4.8,67
90,280,1,0,5.01,4.52,66
91,290,0,0,6.15,4.74,66
92,300,2,0,6.64,5.85,66
93,310,1,0,5.44,6.85,66
94,320,3,0,5.95,5.89,66
95,330,0,0,5.44,5.34,66
96,340,0,0,6.45,4.29,66
97,350,2,0,4.94,4.61,66
98,360,4,0,7.45,7.19,66
99,370,2,0,8.2,6.43,66
100,380,3,0,6.8,5.69,67
101,390,4,0,3.59,4.45,67
102,400,3,0,6.48,4.47,67
103,410,4,0,6.6,7.25,67
104,420,1,0,9.86,6.99,67
105,430,3,0,8.02,6.07,67
106,440,1,0,6.33,5.96,67
107,450,0,0,11.36,6.23,67
108,460,2,0,8.19,7.58,67
109,470,5,0,8.35,6.87,67
110,480,3,0,10.07,8.03,64
111,490,6,0,11.35,11.45,64
112,500,3,0,6.8,6.31,64
113,510,1,0,7.4,8.12,64
114,520,2,0,7.55,5.79,64
115,530,0,0,7.26,6.39,67
116,540,1,0,7.73,7.01,67
117,550,10,0,4.27,7.79,67
118,560,5,0,7.98,6.77,67
119,570,3,0,6.33,5.78,67
120,580,4,0,6.88,5.84,64
121,590,4,0,5.99,7.13,64
122,600,7,0,11.57,7.78,64
123,610,8,0,6.77,7.89,64
124,10,9,0,10.13,9.1,64
125,20,7,1,6.18,6.56,65
126,30,5,0,5.46,7.16,65
127,40,3,0,7.81,6.81,65
128,50,8,0,6.34,4.55,65
129,60,1,0,4.97,5.34,65
130,70,5,0,3.65,6.5,66
131,80,8,0,6.79,7.67,66
132,90,5,0,6.4,7.97,66
133,100,3,0,4.56,5.09,66
134,110,4,0,5.72,8.12,66
135,120,5,0,9.15,8.06,66
136,130,5,1,7.45,7.46,66
137,140,7,0,6.9,7.11,66
138,150,8,0,7.71,7.47,66
139,160,3,0,4.9,6.75,66
140,170,4,0,6.07,6.23,67
141,180,5,0,5.22,5.75,67
142,190,2,0,7.91,7.86,67
143,200,0,0,8.31,4.78,67
144,210,1,0,8.07,5.09,67
145,220,1,0,5.85,5.7,65
146,230,2,0,7.62,5.91,65
147,240,8,0,5.46,7.44,65
148,250,2,0,4.69,5.49,65
149,260,6,0,9.48,8.31,65
150,270,6,0,8.03,9.57,66
151,280,4,0,7.18,6.4,66
152,290,1,0,4.64,5.52,66
153,300,3,0,6.4,7.03,66
154,310,1,0,5.94,6.6,66
155,320,3,0,6.23,7.91,66
156,330,3,0,4.7,6.01,66
157,340,4,0,5.29,5.1,66
158,350,4,0,6.28,6.9,66
159,360,2,0,6.18,6.1,66
160,370,2,0,6.77,4.97,67
161,380,3,0,7.61,6.14,67
162,390,1,0,7.49,6.17,67
