,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
0,10,1,0,8.76,2.74,82
1,20,5,0,9.02,4.01,82
2,30,0,0,8.62,1.9,82
3,40,1,0,5.98,2.5,82
4,50,1,0,4.94,3.3,82
5,60,1,0,3.81,2.09,77
6,70,4,0,6.52,3.02,77
7,80,6,0,8.84,4.71,77
8,90,0,0,3.37,1.38,77
9,100,2,0,9.03,1.89,77
10,110,2,0,7.22,3.64,82
11,120,3,0,5.27,2.2,82
12,130,1,0,8.25,2.69,82
13,140,1,0,5.43,1.85,82
14,150,0,0,7.91,1.74,82
15,160,11,0,11.48,6.92,78
16,170,7,0,9.23,4.19,78
17,180,2,0,8.38,1.97,78
18,190,0,0,6.93,1.56,78
19,200,5,0,7.38,4.01,78
20,210,1,0,9.04,2.76,73
21,220,1,0,7.47,2.59,73
22,230,3,0,8.31,4.2,73
23,240,2,0,7.07,3.58,73
24,250,1,0,10.2,3.24,73
25,260,3,0,8.22,3.17,83
26,270,0,0,10.39,1.79,83
27,280,0,0,8.18,1.71,83
28,290,4,0,10.07,2.14,83
29,300,3,0,10.09,3.51,83
30,310,3,0,8.22,2.35,84
31,320,0,0,9.67,1.94,84
32,330,2,0,12.71,3.84,84
33,340,1,0,9.92,3.95,84
34,350,1,0,9.02,2.81,84
35,360,0,0,7.45,1.46,74
36,370,4,0,9.82,2.61,74
37,380,2,0,8.83,2.18,74
38,390,3,0,5.81,3.66,74
39,400,0,0,8.04,5.46,74
40,410,2,0,6.71,4.44,79
41,420,4,0,10.87,4.61,79
42,430,4,0,11.38,5.63,79
43,440,5,0,9.69,3.72,79
44,450,2,0,12.62,2.05,79
45,460,4,0,9.15,2.68,74
46,470,1,0,8.85,2.42,74
47,480,2,0,8.94,3.2,74
48,490,2,0,9.0,3.11,74
49,500,2,0,9.38,2.27,74
50,510,10,0,12.22,7.52,74
51,520,9,0,8.47,5.07,74
52,10,4,0,10.85,4.77,74
53,20,4,0,11.64,4.86,74
54,30,1,0,9.31,3.38,74
55,40,0,0,6.93,2.34,79
56,50,4,0,12.17,3.51,79
57,60,6,0,10.72,4.85,79
58,70,0,0,11.02,2.3,79
59,80,2,0,10.04,4.46,79
60,90,2,0,9.19,4.37,82
61,100,6,0,10.95,4.77,82
62,110,2,0,9.62,4.54,82
63,120,11,0,9.9,6.17,82
64,130,3,0,8.73,4.0,82
65,140,1,0,11.45,1.72,76
66,150,5,0,15.2,2.91,76
67,160,7,0,9.56,5.63,76
68,170,0,0,11.28,2.67,76
69,180,0,0,9.27,2.93,76
70,190,1,0,9.74,3.16,84
71,200,1,0,5.77,2.45,84
72,210,1,0,5.82,2.3,84
73,220,3,0,7.24,3.79,84
74,230,5,0,9.94,4.58,84
75,240,1,0,9.28,2.71,77
76,250,3,0,10.48,3.87,77
77,260,0,0,11.22,2.45,77
78,270,1,0,11.42,2.48,77
79,280,0,0,10.45,2.37,77
80,290,2,0,12.53,5.02,85
81,300,0,0,10.51,4.08,85
82,310,0,0,7.89,3.87,85
83,320,0,0,9.8,4.25,85
84,330,1,0,10.07,3.34,85
85,340,7,0,9.17,6.62,79
86,350,1,0,7.25,4.56,79
87,360,2,0,8.64,3.91,79
88,370,3,0,10.29,7.63,79
89,380,3,0,9.07,3.29,79
90,390,3,0,7.55,4.89,84
91,400,3,0,9.67,6.41,84
92,410,3,0,9.61,5.33,84
93,420,1,0,8.05,2.53,84
94,430,3,0,10.95,6.28,84
95,440,0,0,5.74,2.17,81
96,450,0,0,8.76,4.03,81
97,460,3,0,11.74,6.82,81
98,470,0,0,6.96,3.45,81
99,480,6,0,8.71,4.77,81
100,490,2,0,7.74,7.6,74
101,500,5,0,9.98,8.47,74
102,510,4,0,10.34,7.54,74
103,520,2,0,10.86,5.86,74
104,530,0,0,9.35,4.21,74
105,540,3,0,7.45,4.13,83
106,550,0,0,14.05,4.7,83
107,560,1,0,10.3,4.39,83
108,570,0,0,8.61,2.59,83
109,580,1,0,10.81,7.64,83
110,590,5,0,10.79,6.41,82
111,600,3,0,6.36,3.49,82
112,10,1,0,4.92,5.82,82
113,20,3,0,6.83,6.93,82
114,30,5,0,7.53,5.36,82
115,40,2,0,5.07,3.31,80
116,50,7,0,10.54,5.25,80
117,60,2,0,7.67,3.52,80
118,70,5,0,10.26,5.78,80
119,80,2,0,7.57,3.56,80
120,90,4,0,5.39,7.17,79
121,100,4,0,8.34,6.04,79
122,110,5,0,9.28,5.73,79
123,120,1,0,8.01,4.55,79
124,130,4,0,9.09,4.29,79
125,140,1,0,7.71,4.78,79
126,150,0,0,8.53,3.24,79
127,160,1,0,10.52,4.49,79
