,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
0,10,3,0,5.09,4.74,73
1,20,5,0,6.06,4.64,73
2,30,6,0,5.99,5.36,73
3,40,4,0,5.62,4.02,73
4,50,2,0,7.92,5.48,73
5,60,6,0,7.73,8.89,80
6,70,4,0,8.68,10.89,80
7,80,7,0,8.77,8.41,80
8,90,4,0,9.48,5.88,80
9,100,4,0,7.34,5.33,80
10,110,3,0,5.76,5.11,75
11,120,2,0,6.57,3.76,75
12,130,2,0,6.81,4.27,75
13,140,2,0,12.15,6.07,75
14,150,4,0,7.23,6.45,75
15,160,1,0,5.25,3.92,72
16,170,3,0,7.6,3.74,72
17,180,3,0,7.66,4.23,72
18,190,9,0,7.97,8.92,72
19,200,9,0,7.98,6.49,72
20,210,5,0,6.5,4.04,74
21,220,6,0,9.3,5.41,74
22,230,5,0,7.98,10.41,74
23,240,1,0,8.08,4.31,74
24,250,6,0,8.1,5.91,74
25,260,12,0,10.21,5.01,77
26,270,4,0,7.36,7.33,77
27,280,3,0,12.28,7.89,77
28,290,12,0,11.25,9.0,77
29,300,1,0,7.86,10.63,77
30,310,1,0,8.12,3.54,75
31,320,2,0,5.58,4.72,75
32,330,1,0,3.31,3.01,75
33,340,3,0,8.19,6.23,75
34,350,2,1,7.88,4.92,75
35,360,8,0,8.69,3.57,74
36,370,4,0,6.95,7.42,74
37,380,3,0,7.58,8.51,74
38,390,12,0,11.72,3.96,74
39,400,2,0,11.33,2.95,74
40,410,3,0,6.76,6.57,74
41,420,5,1,7.8,5.05,74
42,430,1,0,5.8,1.55,74
43,440,12,0,8.63,7.18,74
44,450,1,0,8.45,3.94,74
45,460,4,0,5.94,3.28,75
46,470,5,0,9.68,7.55,75
47,480,2,0,6.18,2.71,75
48,490,1,0,5.73,2.55,75
49,500,2,0,7.25,5.46,75
50,510,2,0,4.76,3.64,77
51,520,6,0,6.12,5.0,77
52,530,3,0,5.97,12.33,77
53,540,25,0,6.85,5.48,77
54,550,3,0,10.38,13.22,77
55,560,6,0,10.56,5.89,76
56,570,6,0,7.12,12.1,76
57,580,3,0,6.48,10.65,76
58,590,3,0,11.18,11.34,76
59,600,4,0,9.21,9.2,76
60,610,2,0,7.36,3.07,73
61,620,1,0,7.66,3.07,73
62,630,4,0,9.92,10.24,73
63,640,6,0,8.51,2.55,73
64,650,3,0,10.98,4.06,73
65,660,3,0,9.64,14.76,75
66,670,5,0,5.09,5.23,75
67,680,3,0,5.47,13.05,75
68,690,3,0,7.75,7.73,75
69,700,7,0,10.39,9.09,75
70,710,5,0,9.12,4.04,74
71,720,6,0,12.36,13.4,74
72,730,5,0,7.66,6.28,74
73,740,0,0,14.38,8.07,74
74,750,8,0,14.67,11.34,74
75,760,3,0,14.28,14.66,74
76,770,9,2,13.83,12.26,74
77,780,11,2,14.4,13.5,74
78,790,4,0,13.9,10.06,74
79,800,3,0,6.69,4.23,74
80,810,3,0,9.57,12.7,75
81,820,2,0,10.94,9.02,75
82,830,3,0,9.28,5.94,75
83,840,1,0,9.61,2.95,75
84,850,2,0,11.85,3.23,75
85,860,1,0,9.25,2.37,75
86,870,2,0,9.44,11.45,75
87,880,1,0,8.96,3.19,75
88,890,3,0,9.18,4.35,75
89,900,0,0,7.36,1.71,73
90,910,2,0,5.24,3.62,71
91,920,7,0,5.84,13.19,75
92,930,2,0,11.47,3.42,71
93,940,1,0,10.49,3.23,70
94,950,6,0,9.85,7.66,72
95,960,1,0,8.71,5.59,72
96,970,2,0,5.76,4.8,72
97,980,6,1,9.95,7.88,76
