,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
0,10,2,0,8.31,4.13,72
1,20,0,0,8.5,2.83,72
2,30,3,0,10.79,6.68,72
3,40,2,0,7.98,5.02,72
4,50,2,0,7.45,3.19,72
5,60,0,0,4.78,2.24,73
6,70,5,0,12.18,10.68,73
7,80,0,0,9.04,4.01,73
8,90,0,0,6.63,3.94,73
9,100,5,4,6.74,3.25,73
10,110,9,1,9.01,8.43,71
11,120,0,2,5.66,2.92,71
12,130,0,2,7.94,3.68,71
13,140,1,0,8.39,4.62,71
14,150,0,3,8.71,3.37,71
15,160,1,0,10.0,9.04,71
16,170,5,0,12.86,6.69,71
17,180,1,0,11.53,5.46,71
18,190,0,0,7.85,5.29,71
19,200,2,3,15.45,8.24,71
20,210,4,0,10.71,9.52,71
21,220,0,0,6.33,4.34,71
22,230,3,0,6.8,8.53,71
23,240,0,0,3.42,5.23,71
24,250,2,0,7.39,7.54,71
25,260,1,3,10.05,6.54,75
26,270,2,2,10.24,9.59,75
27,280,0,3,12.85,6.47,75
28,290,3,0,5.7,5.08,75
29,300,5,2,11.29,8.59,75
30,310,1,0,8.41,5.32,72
31,320,3,1,6.89,5.43,72
32,330,1,1,7.82,5.71,72
33,340,2,0,8.5,5.33,72
34,350,0,1,6.22,3.65,72
35,360,0,0,6.53,5.59,72
36,370,2,0,10.63,5.58,72
37,380,2,0,9.51,5.87,72
38,390,2,1,9.03,7.67,72
39,400,3,0,8.71,8.78,72
40,410,2,1,8.04,5.93,73
41,420,0,0,6.9,5.4,73
42,430,1,1,6.02,5.17,73
43,440,4,0,9.7,6.97,73
44,450,0,1,9.23,4.12,73
45,460,4,2,9.07,6.03,74
46,470,1,15,10.35,16.09,74
47,480,0,4,11.95,6.32,74
48,490,4,3,11.21,7.39,74
49,500,1,1,8.64,6.26,74
50,510,1,0,5.96,5.71,72
51,520,2,0,4.14,4.7,72
52,530,0,2,6.85,3.87,72
53,540,1,3,5.75,4.86,72
54,550,2,3,7.99,4.92,72
55,560,1,0,6.07,7.17,74
56,570,0,2,6.95,4.91,74
57,580,5,1,10.7,6.36,74
58,590,7,2,8.84,7.01,74
59,600,4,0,5.84,4.71,74
60,610,1,1,8.8,4.46,74
61,620,5,0,11.45,4.05,74
62,630,3,1,15.0,7.12,74
63,640,0,0,11.86,5.02,74
64,650,6,0,10.51,6.73,74
65,10,1,0,9.31,6.43,71
66,20,4,0,17.0,5.11,71
67,30,3,1,8.08,6.08,71
68,40,2,2,4.61,4.97,71
69,50,1,0,6.0,2.65,71
70,60,3,0,7.86,5.45,71
71,70,3,0,6.06,4.56,71
72,80,7,0,15.33,10.57,71
73,90,7,4,16.64,15.01,71
74,100,12,0,16.37,6.58,71
75,110,4,1,11.61,5.47,72
76,120,0,1,6.5,2.48,72
77,130,4,0,15.18,5.87,72
78,140,10,0,10.99,4.14,72
79,150,11,3,9.75,6.24,72
80,160,1,3,7.3,3.22,71
81,170,1,1,7.04,3.04,71
82,180,13,1,11.68,8.64,71
83,190,3,0,8.76,6.4,71
