,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
105,450,5,0,9.05,5.53,87
106,460,6,0,7.51,6.09,87
107,470,7,0,5.64,8.58,87
108,480,8,0,5.88,11.1,87
109,490,7,0,7.91,8.38,87
110,500,8,0,6.85,8.58,88
111,510,16,2,7.96,8.33,88
112,520,6,0,7.1,5.48,88
113,530,25,0,8.41,7.18,88
114,540,24,0,6.72,6.9,88
115,550,18,0,6.93,6.82,87
116,560,11,0,8.11,7.97,87
117,570,5,0,6.88,8.52,87
118,580,5,0,7.34,6.42,87
119,590,11,0,6.85,6.18,87
120,600,12,0,5.72,5.24,89
121,610,11,0,4.82,5.62,89
122,620,16,0,5.2,5.96,89
123,630,25,0,8.27,5.25,89
124,640,31,0,6.39,5.01,89
125,650,4,0,6.75,5.68,91
126,660,3,0,4.26,4.4,91
127,670,13,0,7.82,5.64,91
128,680,5,0,5.83,5.98,91
129,690,21,0,6.04,6.09,91
130,700,13,0,7.53,6.58,89
131,710,25,1,8.26,4.98,89
132,10,4,0,5.09,5.18,89
133,20,5,0,3.89,9.83,89
134,30,2,0,3.86,5.09,89
135,40,4,0,6.22,6.0,88
136,50,4,0,5.64,4.85,88
137,60,3,0,6.16,6.12,88
138,70,4,0,7.83,5.82,88
139,80,3,0,7.03,5.12,88
140,90,3,0,5.91,5.01,87
141,100,2,0,5.15,5.31,87
142,110,3,0,7.1,6.25,87
143,120,1,0,5.75,6.99,87
144,130,3,0,6.23,4.61,87
145,140,3,0,5.8,5.07,88
146,150,8,0,6.17,4.56,88
147,160,2,0,6.08,3.95,88
148,170,2,0,3.98,6.01,88
149,180,8,0,5.11,3.95,88
150,190,15,0,5.12,5.35,89
151,200,4,0,4.17,5.61,89
152,210,4,0,6.32,6.24,89
153,220,10,0,7.55,8.83,89
154,230,3,0,14.36,5.98,87
155,240,5,1,8.78,6.57,92
156,250,5,0,7.21,5.22,88
157,260,3,0,6.75,7.67,85
158,270,6,0,7.97,5.8,83
159,280,4,0,6.11,5.4,91
160,290,3,0,7.76,6.73,86
161,300,3,0,5.66,5.99,84
162,310,4,0,8.3,8.5,87
163,320,7,0,6.91,4.92,87
164,330,5,0,6.59,4.13,92
165,340,5,0,7.71,10.86,83
