,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,1,0,5.2,3.38,64,1
1,20,2,0,7.37,5.37,64,1
2,30,0,0,5.18,2.34,64,1
3,40,4,0,7.37,5.57,64,1
4,50,3,0,6.37,6.57,64,1
5,60,0,0,5.14,5.65,60,1
6,70,1,0,4.54,2.2,60,1
7,80,1,0,4.11,4.84,60,1
8,90,1,0,7.15,3.88,60,1
9,100,0,0,5.31,3.45,60,1
10,110,6,0,4.95,2.6,64,1
11,120,0,1,4.9,1.99,64,1
12,130,1,0,4.79,2.26,64,1
13,140,1,0,4.55,2.02,64,1
14,150,0,0,6.31,2.68,64,1
15,160,0,0,5.97,2.43,66,1
16,170,2,0,5.54,2.47,66,1
17,180,3,0,8.07,4.67,66,1
18,190,0,0,5.87,2.42,66,1
19,200,3,0,6.55,2.94,66,1
20,210,5,0,6.97,3.1,59,1
21,220,4,0,5.67,1.95,59,1
22,230,1,0,4.28,1.63,59,1
23,240,2,0,4.39,2.45,59,1
24,250,0,0,5.33,2.33,59,1
25,260,2,0,5.75,2.14,63,1
26,270,1,0,6.35,2.15,63,1
27,280,1,0,5.31,2.37,63,1
28,290,1,0,6.35,2.84,63,1
29,300,1,0,5.25,6.36,63,1
30,310,3,0,5.08,2.16,64,1
31,320,1,0,4.77,2.32,64,1
32,330,5,0,4.26,2.65,64,1
33,340,2,0,4.22,2.33,64,1
34,350,1,0,4.29,1.63,64,1
35,360,3,0,5.25,3.18,62,1
36,370,4,0,5.68,5.69,62,1
37,380,6,0,5.81,4.43,62,1
38,390,6,0,5.38,4.45,62,1
39,400,11,1,5.85,5.87,62,1
40,410,3,0,6.45,6.13,64,1
41,420,2,0,4.78,1.92,64,1
42,430,1,0,6.3,2.22,64,1
43,440,2,0,5.99,3.19,64,1
44,450,10,1,5.03,3.68,64,1
45,460,1,0,6.78,3.21,63,1
46,470,0,0,6.41,2.13,63,1
47,480,2,0,6.79,2.59,63,1
48,490,2,0,7.61,2.44,63,1
49,500,6,0,5.93,1.99,63,1
50,510,2,0,6.43,2.33,64,1
51,520,4,0,5.73,2.72,64,1
52,530,1,0,6.1,5.01,64,1
53,540,2,0,6.84,1.95,64,1
54,550,2,0,5.86,2.7,64,1
55,560,3,0,5.96,2.47,61,1
56,570,2,0,6.93,2.29,61,1
57,580,3,0,4.92,2.05,61,1
58,590,3,0,7.38,2.44,61,1
59,10,5,0,4.61,2.1,61,1
60,20,3,0,4.34,2.07,60,1
61,30,5,0,5.79,2.9,60,1
62,40,7,0,4.93,2.06,60,1
63,50,3,0,4.91,1.83,60,1
64,60,2,0,5.42,2.06,60,1
65,70,7,0,6.69,3.05,63,1
66,80,6,0,5.49,3.17,63,1
67,90,9,0,5.01,2.08,63,1
68,100,5,0,3.76,1.89,63,1
69,110,4,0,3.84,1.76,63,1
70,120,0,0,3.89,2.0,64,1
71,130,1,0,4.47,2.5,64,1
72,140,11,0,5.19,3.91,64,1
73,150,11,1,4.79,2.7,64,1
74,160,3,0,5.6,2.17,64,1
75,170,2,0,4.87,1.97,63,1
76,180,1,0,5.63,2.54,63,1
77,190,5,0,4.62,3.88,63,1
78,200,5,0,4.86,2.57,63,1
79,210,0,0,4.74,2.3,63,1
80,220,1,0,4.35,2.12,64,1
81,230,0,0,5.3,1.87,64,1
82,240,1,0,5.75,1.99,64,1
83,250,1,0,6.0,2.77,64,1
84,260,0,0,5.41,2.37,64,1
85,270,1,0,6.71,2.74,64,1
86,280,2,0,6.22,2.19,64,1
87,290,1,0,5.92,2.06,64,1
88,300,0,0,6.34,2.34,64,1
89,310,0,0,6.74,2.08,64,1
90,320,1,0,6.32,2.68,63,1
91,330,2,0,9.21,7.74,63,1
92,340,1,0,5.33,3.51,63,1
93,350,0,0,6.09,4.51,63,1
94,360,0,0,5.39,3.43,63,1
95,370,2,0,6.87,2.19,63,1
96,380,2,0,5.43,2.4,63,1
97,390,9,0,5.26,3.91,63,1
98,400,14,0,5.33,2.53,63,1
99,410,2,0,5.96,2.94,63,1
100,420,3,0,6.09,2.35,59,1
101,430,1,0,5.29,2.34,59,1
102,440,0,0,5.34,2.55,59,1
103,450,2,0,4.88,2.25,59,1
104,460,2,0,4.74,3.33,59,1
105,470,0,0,6.1,2.17,60,1
106,480,1,0,6.29,2.01,60,1
107,490,1,0,5.22,2.25,60,1
108,500,1,0,5.2,2.43,60,1
109,510,2,0,5.23,2.09,60,1
110,520,2,0,6.81,2.38,63,1
111,530,1,0,4.88,1.72,63,1
112,540,2,0,5.51,1.96,63,1
113,550,6,0,6.2,2.62,63,1
114,560,6,0,6.25,2.81,63,1
115,570,1,0,5.79,2.23,62,1
116,580,1,0,3.43,2.29,62,1
117,590,1,0,4.76,3.12,62,1
118,10,9,0,6.43,5.69,62,1
119,20,3,0,4.29,3.07,62,1
120,30,4,0,5.26,2.79,62,1
121,40,5,0,4.81,2.11,62,1
122,50,3,0,6.13,2.58,62,1
123,60,4,0,4.23,4.18,62,1
124,70,2,0,4.29,4.23,62,1
125,80,0,0,4.16,1.97,62,1
126,90,3,0,4.47,2.33,62,1
127,100,4,0,4.3,2.24,62,1
128,110,2,0,5.02,1.92,62,1
129,120,6,0,5.32,5.13,62,1
130,130,3,0,5.54,2.48,63,1
131,140,3,0,5.2,3.97,63,1
132,150,3,0,4.61,4.02,63,1
133,160,1,0,4.54,4.57,63,1
134,170,1,0,4.77,3.25,63,1
135,180,1,0,5.02,2.81,62,1
136,190,4,0,4.2,5.71,62,1
137,200,2,0,4.27,2.62,62,1
138,210,0,0,6.48,1.98,62,1
139,220,2,0,4.09,2.03,62,1
140,230,1,0,6.1,2.37,62,1
141,240,1,0,6.6,2.42,62,1
142,250,0,0,8.09,3.09,62,1
143,260,6,0,3.96,2.2,62,1
144,270,3,0,9.18,3.27,62,1
145,280,6,0,6.05,6.3,64,1
146,290,4,0,6.46,8.4,64,1
147,300,2,0,5.42,2.29,64,1
148,310,5,0,5.39,5.59,64,1
149,320,2,0,7.88,2.43,64,1
150,330,5,0,4.8,2.49,63,1
151,340,5,0,5.18,2.44,63,1
152,350,2,0,6.34,2.77,63,1
153,360,0,0,5.14,3.89,63,1
154,370,0,0,7.45,1.95,63,1
155,380,2,0,5.03,2.17,59,1
156,390,3,0,5.57,4.9,59,1
157,400,0,0,4.08,2.08,59,1
158,410,1,0,7.77,2.74,59,1
159,420,4,0,4.35,1.99,59,1
160,430,6,0,4.69,3.89,66,1
161,440,4,0,4.46,2.84,66,1
162,450,8,0,4.59,3.43,66,1
163,460,11,0,6.25,4.71,66,1
164,470,5,0,6.57,2.46,66,1
165,480,14,1,7.8,5.24,61,1
166,490,4,0,7.1,4.31,61,1
167,500,2,0,5.41,2.21,61,1
168,510,3,0,5.91,2.23,61,1
169,520,5,0,4.41,1.57,61,1
170,530,1,0,4.67,1.96,67,1
171,540,3,0,4.65,1.86,67,1
172,550,0,0,5.62,1.9,64,1
173,560,3,0,5.18,5.48,58,1
174,570,4,0,4.87,4.69,65,1
175,580,3,0,4.51,1.97,64,1
176,590,3,0,5.95,4.4,63,1
