,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,1,0,10.58,3.01,61,1
1,20,0,0,5.65,1.8,61,1
2,30,1,0,11.92,2.81,61,1
3,40,1,0,9.49,3.85,61,1
4,50,2,0,13.76,3.57,61,1
5,60,3,0,3.31,2.52,60,1
6,70,0,0,3.59,1.48,60,1
7,80,0,0,7.83,1.71,60,1
8,90,0,0,4.44,1.72,60,1
9,100,1,0,4.06,2.19,60,1
10,110,8,0,3.41,2.7,61,1
11,120,2,0,6.75,2.84,61,1
12,130,1,0,3.11,2.41,61,1
13,140,8,0,7.09,3.47,61,1
14,150,2,0,4.54,3.14,61,1
15,160,1,0,3.1,2.11,62,1
16,170,0,0,4.35,1.81,62,1
17,180,4,0,4.53,3.08,62,1
18,190,1,0,4.26,3.38,62,1
19,200,1,0,3.7,2.51,62,1
20,210,1,0,3.59,3.02,61,1
21,220,1,0,2.74,2.32,61,1
22,230,0,0,8.08,1.5,61,1
23,240,3,0,9.06,2.87,61,1
24,250,0,0,7.19,2.12,61,1
25,260,9,0,9.92,3.61,60,1
26,270,0,0,6.17,2.6,60,1
27,280,6,0,8.39,3.7,60,1
28,290,1,0,3.6,2.67,60,1
29,300,2,0,10.16,3.67,60,1
30,310,0,0,8.99,1.68,62,1
31,320,3,0,9.34,4.45,62,1
32,330,1,0,5.87,1.31,62,1
33,340,2,0,6.44,9.99,62,1
34,350,3,0,10.67,3.69,62,1
35,360,0,0,4.8,1.53,60,1
36,370,2,0,7.4,2.91,60,1
37,380,5,0,13.35,8.92,60,1
38,390,1,1,6.05,7.58,60,1
39,400,7,1,17.14,13.63,60,1
40,410,2,0,6.15,6.45,61,1
41,420,3,0,9.76,4.97,61,1
42,430,2,1,5.03,6.01,61,1
43,440,4,0,3.37,3.32,61,1
44,450,0,0,5.85,3.44,61,1
45,460,3,0,3.74,3.62,62,1
46,470,2,0,7.19,3.86,62,1
47,480,1,0,6.43,3.48,62,1
48,490,2,0,3.82,3.43,62,1
49,500,0,0,3.64,1.95,62,1
50,510,4,0,4.33,3.33,61,1
51,520,1,0,3.27,2.01,61,1
52,530,0,0,3.03,2.12,61,1
53,540,0,0,2.49,3.4,61,1
54,550,0,0,3.13,3.05,61,1
55,560,2,0,4.05,3.18,61,1
56,570,0,0,3.8,2.37,61,1
57,580,1,0,2.61,2.73,61,1
58,590,2,0,5.31,3.37,61,1
59,600,0,0,2.0,2.32,61,1
60,610,2,0,2.89,3.76,62,1
61,620,0,0,1.96,2.01,62,1
62,10,3,0,3.89,3.38,62,1
63,20,0,0,3.01,2.93,62,1
64,30,2,1,3.5,2.98,62,1
65,40,5,0,5.11,2.95,60,1
66,50,2,1,3.6,1.99,60,1
67,60,0,0,3.2,2.35,60,1
68,70,0,0,5.42,2.93,60,1
69,80,4,0,7.98,3.77,60,1
70,90,2,0,5.94,4.27,61,1
71,100,21,0,18.42,9.34,61,1
72,110,9,0,8.39,3.45,61,1
73,120,6,0,6.47,4.93,61,1
74,130,11,0,7.42,3.23,61,1
75,140,1,0,3.0,5.34,60,1
76,150,7,0,3.76,3.77,60,1
77,160,20,0,2.95,3.41,60,1
78,170,10,0,3.37,2.51,60,1
79,180,6,0,5.0,3.3,60,1
80,190,19,0,6.1,3.75,60,1
81,200,8,0,6.6,3.36,60,1
82,210,9,0,3.39,2.78,60,1
83,220,11,0,7.27,5.31,60,1
84,230,7,0,8.81,4.02,60,1
85,240,6,0,3.81,4.47,61,1
86,250,10,0,6.16,5.33,61,1
87,260,11,0,3.87,4.85,61,1
88,270,10,0,6.67,4.09,61,1
89,280,7,0,3.52,2.73,61,1
90,290,2,0,4.31,3.19,61,1
91,300,12,0,3.84,3.44,61,1
92,310,6,0,3.65,3.8,61,1
93,320,4,0,2.67,1.88,61,1
94,330,14,0,3.48,3.01,61,1
95,340,11,0,2.63,3.33,62,1
96,350,9,0,3.57,2.22,62,1
97,360,5,0,4.41,3.03,62,1
98,370,10,0,4.31,3.49,62,1
99,380,4,0,3.98,3.03,62,1
100,390,4,0,3.1,3.74,61,1
101,400,8,0,3.58,3.77,61,1
102,410,3,0,4.44,3.65,61,1
103,420,7,0,5.37,3.05,61,1
104,430,10,0,6.46,3.73,61,1
105,440,6,1,7.01,4.36,61,1
106,450,5,0,4.88,3.75,61,1
107,460,5,0,3.74,3.44,61,1
108,470,17,0,4.59,4.59,61,1
109,480,8,0,4.57,3.4,61,1
110,490,6,0,6.19,8.44,62,1
111,500,6,0,4.78,3.75,62,1
112,510,5,1,6.16,9.26,62,1
113,520,2,0,3.01,3.48,62,1
114,530,8,0,4.03,4.89,62,1
115,540,6,0,3.2,4.07,60,1
116,550,6,0,4.37,4.84,60,1
117,560,7,0,3.79,4.58,60,1
118,570,3,0,4.63,4.31,60,1
119,580,8,0,4.81,3.85,60,1
120,590,9,0,3.9,3.78,60,1
121,600,9,0,3.9,3.89,60,1
122,610,6,0,3.65,4.0,60,1
123,620,12,0,3.53,2.92,60,1
124,630,17,0,3.44,3.23,60,1
125,640,14,0,5.35,3.88,62,1
126,650,6,0,5.74,3.74,62,1
127,10,1,0,3.62,3.41,62,1
128,20,1,0,5.3,3.65,62,1
129,30,1,0,3.74,4.12,62,1
130,40,2,0,5.61,3.55,63,1
131,50,6,0,4.74,3.66,63,1
132,60,0,0,5.97,3.71,63,1
133,70,6,0,5.11,2.95,63,1
