,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,3,0,5.09,4.74,73,2
1,20,5,0,6.06,4.64,73,2
2,30,6,0,5.99,5.36,73,2
3,40,4,0,5.62,4.02,73,2
4,50,2,0,7.92,5.48,73,2
5,60,6,0,7.73,8.89,80,2
6,70,4,0,8.68,10.89,80,2
7,80,7,0,8.77,8.41,80,2
8,90,4,0,9.48,5.88,80,2
9,100,4,0,7.34,5.33,80,2
10,110,3,0,5.76,5.11,75,2
11,120,2,0,6.57,3.76,75,2
12,130,2,0,6.81,4.27,75,2
13,140,2,0,12.15,6.07,75,2
14,150,4,0,7.23,6.45,75,2
15,160,1,0,5.25,3.92,72,2
16,170,3,0,7.6,3.74,72,2
17,180,3,0,7.66,4.23,72,2
18,190,9,0,7.97,8.92,72,2
19,200,9,0,7.98,6.49,72,2
20,210,5,0,6.5,4.04,74,2
21,220,6,0,9.3,5.41,74,2
22,230,5,0,7.98,10.41,74,2
23,240,1,0,8.08,4.31,74,2
24,250,6,0,8.1,5.91,74,2
25,260,12,0,10.21,5.01,77,2
26,270,4,0,7.36,7.33,77,2
27,280,3,0,12.28,7.89,77,2
28,290,12,0,11.25,9.0,77,2
29,300,1,0,7.86,10.63,77,2
30,310,1,0,8.12,3.54,75,2
31,320,2,0,5.58,4.72,75,2
32,330,1,0,3.31,3.01,75,2
33,340,3,0,8.19,6.23,75,2
34,350,2,1,7.88,4.92,75,2
35,360,8,0,8.69,3.57,74,2
36,370,4,0,6.95,7.42,74,2
37,380,3,0,7.58,8.51,74,2
38,390,12,0,11.72,3.96,74,2
39,400,2,0,11.33,2.95,74,2
40,410,3,0,6.76,6.57,74,2
41,420,5,1,7.8,5.05,74,2
42,430,1,0,5.8,1.55,74,2
43,440,12,0,8.63,7.18,74,2
44,450,1,0,8.45,3.94,74,2
45,460,4,0,5.94,3.28,75,2
46,470,5,0,9.68,7.55,75,2
47,480,2,0,6.18,2.71,75,2
48,490,1,0,5.73,2.55,75,2
49,500,2,0,7.25,5.46,75,2
50,510,2,0,4.76,3.64,77,2
51,520,6,0,6.12,5.0,77,2
52,530,3,0,5.97,12.33,77,2
53,540,25,0,6.85,5.48,77,2
54,550,3,0,10.38,13.22,77,2
55,560,6,0,10.56,5.89,76,2
56,570,6,0,7.12,12.1,76,2
57,580,3,0,6.48,10.65,76,2
58,590,3,0,11.18,11.34,76,2
59,600,4,0,9.21,9.2,76,2
60,610,2,0,7.36,3.07,73,2
61,620,1,0,7.66,3.07,73,2
62,630,4,0,9.92,10.24,73,2
63,640,6,0,8.51,2.55,73,2
64,650,3,0,10.98,4.06,73,2
65,660,3,0,9.64,14.76,75,2
66,670,5,0,5.09,5.23,75,2
67,680,3,0,5.47,13.05,75,2
68,690,3,0,7.75,7.73,75,2
69,700,7,0,10.39,9.09,75,2
70,710,5,0,9.12,4.04,74,2
71,720,6,0,12.36,13.4,74,2
72,730,5,0,7.66,6.28,74,2
73,740,0,0,14.38,8.07,74,2
74,750,8,0,14.67,11.34,74,2
75,760,3,0,14.28,14.66,74,2
76,770,9,2,13.83,12.26,74,2
77,780,11,2,14.4,13.5,74,2
78,790,4,0,13.9,10.06,74,2
79,800,3,0,6.69,4.23,74,2
80,810,3,0,9.57,12.7,75,2
81,820,2,0,10.94,9.02,75,2
82,830,3,0,9.28,5.94,75,2
83,840,1,0,9.61,2.95,75,2
84,850,2,0,11.85,3.23,75,2
85,860,1,0,9.25,2.37,75,2
86,870,2,0,9.44,11.45,75,2
87,880,1,0,8.96,3.19,75,2
88,890,3,0,9.18,4.35,75,2
89,900,0,0,7.36,1.71,73,2
90,910,2,0,5.24,3.62,71,2
91,920,7,0,5.84,13.19,75,2
92,930,2,0,11.47,3.42,71,2
93,940,1,0,10.49,3.23,70,2
94,950,6,0,9.85,7.66,72,2
95,960,1,0,8.71,5.59,72,2
96,970,2,0,5.76,4.8,72,2
97,980,6,1,9.95,7.88,76,2
