,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
91,240,7,0,5.65,4.6,81,2
92,250,12,0,3.48,2.43,81,2
93,260,12,0,5.9,3.59,81,2
94,270,9,0,8.53,3.12,81,2
95,280,20,0,7.61,2.9,80,2
96,290,25,0,7.23,6.41,80,2
97,300,19,0,7.99,5.66,80,2
98,310,7,0,7.95,4.78,80,2
99,320,1,0,5.65,4.67,80,2
100,330,9,0,6.52,5.09,81,2
101,340,5,0,6.55,4.17,81,2
102,350,1,0,5.43,3.76,81,2
103,360,3,0,5.11,3.81,81,2
104,370,12,0,7.57,3.59,81,2
105,380,4,0,6.83,5.25,80,2
106,390,9,0,7.67,7.31,80,2
107,400,10,0,5.56,4.19,80,2
108,410,21,0,11.02,3.53,80,2
109,420,30,0,9.7,3.31,80,2
110,430,21,0,6.23,3.19,79,2
111,440,36,0,5.18,3.04,79,2
112,450,25,0,6.75,2.16,79,2
113,460,14,0,5.09,1.94,79,2
114,470,5,0,5.08,4.56,79,2
115,480,27,0,3.81,3.96,81,2
116,490,15,0,5.2,5.56,81,2
117,500,13,0,4.58,3.93,81,2
118,510,15,0,4.35,3.12,81,2
119,520,8,0,4.26,1.97,81,2
120,530,21,0,11.59,3.78,80,2
121,540,23,0,7.7,6.13,80,2
122,550,14,0,7.18,3.43,80,2
123,560,11,0,3.88,2.5,80,2
124,570,4,0,5.78,4.43,80,2
125,580,9,0,6.41,4.84,81,2
126,590,3,0,6.17,4.65,81,2
127,600,3,0,5.11,2.98,81,2
128,10,5,0,8.97,4.35,81,2
129,20,6,0,7.1,4.11,81,2
130,30,16,0,10.79,3.64,79,2
131,40,10,0,8.84,5.24,79,2
132,50,1,0,4.87,3.42,79,2
133,60,13,0,5.31,4.77,79,2
134,70,18,0,5.89,4.01,79,2
135,80,11,0,7.76,4.24,80,2
136,90,2,0,4.67,2.99,80,2
137,100,6,0,4.6,4.33,80,2
138,110,3,0,5.23,5.43,80,2
139,120,11,0,5.36,5.85,80,2
140,130,19,0,9.9,1.96,81,2
141,140,14,0,4.9,3.73,81,2
142,150,3,0,5.8,3.69,81,2
143,160,1,0,4.46,1.77,81,2
144,170,20,0,10.17,6.39,81,2
145,180,18,0,12.23,4.97,80,2
146,190,8,0,5.56,3.16,80,2
147,200,2,0,4.76,3.05,80,2
148,210,2,0,5.25,3.65,80,2
149,220,2,0,5.4,4.66,80,2
150,230,5,0,7.17,5.06,80,2
151,240,4,0,7.06,5.01,80,2
152,250,11,0,6.34,4.51,80,2
153,260,2,0,5.77,5.19,80,2
154,270,4,0,5.97,5.45,80,2
155,280,17,0,10.81,4.74,79,2
156,290,19,0,12.47,4.18,79,2
157,300,11,0,8.4,5.34,79,2
158,310,5,0,5.81,3.23,79,2
159,320,8,0,7.75,4.1,79,2
160,330,5,0,5.79,2.7,80,2
161,340,8,0,7.92,5.93,80,2
162,350,10,0,7.01,5.07,80,2
163,360,6,0,4.68,3.89,80,2
164,370,2,0,6.52,5.02,80,2
165,380,0,0,3.31,1.43,80,2
166,390,4,0,5.2,4.96,80,2
167,400,5,0,6.96,4.44,80,2
168,410,18,0,10.0,5.66,80,2
169,420,16,0,8.5,8.68,80,2
170,430,1,0,6.85,2.78,81,2
171,440,5,0,7.09,4.12,81,2
172,450,6,0,6.32,3.64,81,2
173,460,5,0,6.48,4.26,81,2
174,470,3,0,5.03,2.48,81,2
175,480,2,0,6.15,3.87,80,2
176,490,6,0,6.35,6.74,80,2
177,500,8,0,6.91,4.88,80,2
178,510,4,0,5.14,7.62,80,2
179,520,9,0,10.83,4.12,80,2
180,530,9,0,12.0,7.04,77,2
181,540,11,0,6.79,4.34,76,2
182,550,3,0,5.28,6.59,76,2
183,560,1,0,4.34,2.26,81,2
184,570,4,0,6.93,6.16,75,2
185,580,3,0,5.85,3.94,84,2
186,590,5,0,7.93,5.64,76,2
187,600,8,0,7.15,3.9,82,2
188,610,3,0,5.6,4.59,77,2
189,620,9,0,11.41,5.77,79,2
190,630,10,0,11.22,2.45,82,2
