,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,4,0,7.27,6.5,66,2
1,20,3,0,9.27,5.16,66,2
2,30,5,0,8.15,6.52,66,2
3,40,3,0,7.33,5.41,66,2
4,50,3,0,7.9,7.37,66,2
5,60,1,0,7.59,5.47,66,2
6,70,2,0,3.11,4.53,66,2
7,80,3,0,3.94,6.41,66,2
8,90,4,0,8.76,7.2,66,2
9,100,1,0,4.75,6.15,66,2
10,110,2,0,9.64,4.67,65,2
11,120,5,0,9.2,8.22,65,2
12,130,3,0,6.57,6.74,65,2
13,140,3,0,4.16,7.45,65,2
14,150,3,0,6.58,5.11,65,2
15,160,2,0,4.49,5.33,64,2
16,170,6,0,4.32,4.87,64,2
17,180,7,0,7.59,5.57,64,2
18,190,5,0,6.92,6.81,64,2
19,200,4,0,3.55,4.4,64,2
20,210,3,0,5.76,4.52,66,2
21,220,4,0,5.87,7.21,66,2
22,230,5,0,4.33,5.72,66,2
23,240,3,0,3.43,2.81,66,2
24,250,4,0,3.93,4.96,66,2
25,260,4,0,7.25,4.53,65,2
26,270,5,0,6.49,5.16,65,2
27,280,4,0,10.98,5.63,65,2
28,290,5,0,9.82,5.5,65,2
29,300,3,0,8.75,7.4,65,2
30,310,4,0,7.16,6.85,66,2
31,320,8,0,10.4,6.45,66,2
32,330,4,0,4.45,7.13,66,2
33,340,6,0,7.94,6.14,66,2
34,350,7,0,10.81,6.84,66,2
35,360,5,0,10.3,4.87,66,2
36,370,4,0,7.3,5.74,66,2
37,380,5,0,6.66,4.91,66,2
38,390,6,0,10.13,5.06,66,2
39,400,7,0,11.67,5.28,66,2
40,410,4,0,10.82,5.49,65,2
41,420,6,0,9.11,7.64,65,2
42,430,7,0,8.07,6.73,65,2
43,440,9,0,10.94,6.08,65,2
44,450,9,0,9.0,7.15,65,2
45,460,7,0,11.09,7.28,66,2
46,470,8,0,10.89,5.46,66,2
47,480,7,0,6.02,5.66,66,2
48,490,6,0,8.85,6.24,66,2
49,500,6,0,9.18,5.68,66,2
50,510,5,0,7.05,5.54,66,2
51,520,9,0,7.68,5.92,66,2
52,530,5,0,8.03,8.75,66,2
53,540,5,0,9.97,8.19,66,2
54,550,5,0,9.96,6.14,66,2
55,560,5,0,10.73,6.07,68,2
56,570,4,0,6.41,5.6,68,2
57,580,5,0,8.34,6.23,68,2
58,590,5,0,10.47,6.49,68,2
59,10,4,0,8.35,5.16,68,2
60,20,5,0,8.48,5.34,64,2
61,30,6,0,8.75,6.7,64,2
62,40,2,0,7.96,5.89,64,2
63,50,7,0,8.3,6.88,64,2
64,60,7,0,12.35,7.75,64,2
65,70,5,0,8.76,7.42,67,2
66,80,6,0,9.75,5.06,67,2
67,90,4,0,8.83,4.45,67,2
68,100,6,0,6.92,6.77,67,2
69,110,6,0,7.52,6.84,67,2
70,120,11,0,9.95,7.69,66,2
71,130,8,0,9.01,6.6,66,2
72,140,6,0,6.05,6.32,66,2
73,150,8,0,10.44,6.83,66,2
74,160,6,0,9.85,5.95,66,2
75,170,5,0,10.11,6.15,68,2
76,180,7,0,9.25,7.01,68,2
77,190,7,0,9.03,7.05,68,2
78,200,7,0,15.05,8.97,68,2
79,210,10,0,11.44,7.41,68,2
80,220,5,0,10.21,6.64,66,2
81,230,6,0,11.59,6.65,66,2
82,240,3,0,9.26,6.16,66,2
83,250,9,0,12.09,8.94,66,2
84,260,10,0,11.85,8.76,66,2
85,270,8,0,10.36,8.34,66,2
86,280,8,2,10.09,7.05,66,2
87,290,7,0,8.37,7.52,66,2
88,300,7,0,10.29,7.51,66,2
89,310,5,0,8.56,6.95,66,2
90,320,4,0,7.98,8.41,66,2
91,330,6,0,9.48,13.35,66,2
92,340,5,0,9.64,13.17,66,2
93,350,3,0,9.24,7.73,66,2
94,360,9,0,11.57,7.44,66,2
95,370,3,0,10.09,6.61,67,2
96,380,4,0,9.31,4.13,67,2
97,390,4,0,6.02,6.65,67,2
98,400,5,0,4.83,6.68,67,2
99,410,8,0,11.25,7.63,67,2
100,420,4,0,7.99,7.17,65,2
101,430,5,0,5.57,7.97,65,2
102,440,5,0,8.38,7.59,65,2
103,450,5,0,6.52,6.6,65,2
104,460,5,0,9.09,7.11,65,2
105,470,5,0,9.14,5.81,68,2
106,480,5,0,8.64,7.68,68,2
107,490,9,0,8.82,6.78,68,2
108,500,5,0,8.61,6.83,68,2
109,510,5,0,6.71,6.42,68,2
110,520,7,0,4.32,7.19,67,2
111,530,3,0,4.13,7.61,67,2
112,540,8,0,5.98,7.23,67,2
113,550,2,0,4.61,6.19,67,2
114,560,6,0,7.52,4.97,66,2
115,570,5,0,5.44,5.86,65,2
116,580,3,0,6.97,6.93,66,2
117,590,6,0,6.51,5.54,65,2
118,600,6,0,9.91,5.82,67,2
119,610,4,0,6.06,6.97,62,2
120,620,6,0,11.41,6.86,61,2
121,630,6,0,10.09,6.95,70,2
