,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
143,180,7,0,10.48,10.69,76,2
144,190,0,0,6.42,2.81,76,2
145,200,5,0,9.13,7.63,77,2
146,210,0,0,7.38,2.2,77,2
147,220,5,0,6.87,9.01,77,2
148,230,0,0,6.01,1.9,77,2
149,240,1,0,8.56,3.78,77,2
150,250,2,0,13.53,4.62,80,2
151,260,6,0,6.57,6.24,80,2
152,270,0,0,6.31,2.01,80,2
153,280,3,0,7.03,6.89,80,2
154,290,7,0,11.32,14.4,80,2
155,300,1,0,5.65,3.81,80,2
156,310,0,0,7.12,3.16,80,2
157,320,6,0,8.98,8.55,80,2
158,330,5,0,9.5,9.19,80,2
159,340,2,0,5.74,8.43,80,2
160,350,4,0,9.14,8.06,82,2
161,360,6,0,5.32,8.58,82,2
162,370,4,0,10.07,7.95,82,2
163,380,1,0,6.52,3.74,82,2
164,390,1,0,7.73,5.51,82,2
165,400,4,0,9.77,6.65,77,2
166,410,4,0,13.55,9.78,77,2
167,420,9,0,10.32,7.17,77,2
168,430,3,0,12.26,5.79,77,2
169,440,0,0,7.44,3.66,77,2
170,450,4,0,12.83,7.4,76,2
171,460,3,0,11.16,7.45,76,2
172,470,5,0,8.48,7.77,76,2
173,480,1,0,2.96,2.4,76,2
174,490,3,0,8.03,5.6,76,2
175,500,5,0,8.56,6.62,80,2
176,510,5,0,11.35,5.92,80,2
177,520,8,0,11.0,6.48,80,2
178,530,4,1,6.7,8.08,80,2
179,540,4,0,10.39,7.33,80,2
180,550,4,0,7.66,6.28,81,2
181,560,5,0,7.77,5.57,81,2
182,570,5,0,5.68,9.56,81,2
183,580,3,0,7.9,5.45,81,2
184,590,9,0,8.51,7.49,82,2
185,600,5,0,11.15,7.63,80,2
186,610,5,0,12.47,6.35,73,2
187,620,11,0,11.25,10.53,81,2
188,630,1,0,6.95,3.74,77,2
189,640,3,0,9.18,4.22,73,2
190,650,11,1,13.37,7.99,80,2
