,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
91,270,4,0,3.5,5.7,74,2
92,280,9,0,2.43,4.65,74,2
93,290,7,0,6.09,6.29,74,2
94,300,4,0,13.52,4.74,74,2
95,310,6,0,3.29,3.65,73,2
96,320,13,0,6.28,5.78,73,2
97,330,8,0,6.92,5.36,73,2
98,340,14,0,3.45,5.83,73,2
99,350,6,0,11.52,5.19,73,2
100,360,5,0,5.63,5.17,73,2
101,370,4,0,10.5,4.2,73,2
102,380,9,0,11.88,7.26,73,2
103,390,11,0,12.15,6.48,73,2
104,400,4,0,4.74,3.94,73,2
105,410,2,0,8.13,3.94,74,2
106,420,8,0,4.53,6.69,74,2
107,430,14,0,4.38,3.99,74,2
108,440,8,0,12.2,4.1,74,2
109,450,7,0,10.08,4.56,74,2
110,460,10,0,5.07,5.21,72,2
111,470,9,0,14.48,7.32,72,2
112,480,5,0,10.81,4.39,72,2
113,490,5,0,4.63,4.05,72,2
114,500,7,0,9.38,4.44,72,2
115,510,4,0,8.12,5.01,75,2
116,520,5,0,11.57,4.23,75,2
117,530,3,0,7.85,4.55,75,2
118,540,3,0,9.01,7.33,75,2
119,550,4,0,14.29,4.57,75,2
120,560,6,0,9.74,4.19,75,2
121,570,1,0,4.48,4.31,75,2
122,580,7,0,4.76,6.29,75,2
123,590,4,0,11.45,5.59,75,2
124,600,5,0,4.71,3.77,75,2
125,610,5,0,3.5,3.57,73,2
126,620,5,0,10.28,5.12,73,2
127,630,6,0,3.82,4.63,73,2
128,640,7,0,3.56,5.57,73,2
129,650,7,0,6.51,4.96,73,2
130,10,6,0,4.44,5.0,71,2
131,20,2,0,7.48,3.73,71,2
132,30,2,0,9.69,4.15,71,2
133,40,4,0,4.6,6.75,71,2
134,50,2,0,4.41,4.22,71,2
135,60,7,0,4.24,5.23,71,2
136,70,5,0,3.84,4.75,71,2
137,80,7,0,3.9,4.58,71,2
138,90,3,0,3.98,4.35,71,2
139,100,3,0,4.88,4.2,71,2
140,110,8,0,7.66,4.57,73,2
141,120,16,0,5.01,4.66,73,2
142,130,13,0,10.64,5.84,73,2
143,140,11,0,4.64,4.5,73,2
144,150,9,0,4.26,3.55,73,2
145,160,1,0,5.27,3.66,70,2
146,170,9,0,7.75,4.58,70,2
147,180,6,0,7.94,4.12,70,2
148,190,4,0,8.87,6.21,70,2
149,200,6,0,6.55,5.36,70,2
150,210,14,0,8.21,3.72,76,2
151,220,12,0,6.98,3.77,76,2
152,230,16,0,8.52,4.82,76,2
153,240,6,0,8.47,4.09,76,2
154,250,8,0,10.02,5.97,76,2
155,260,6,0,10.02,4.34,72,2
156,270,13,0,12.54,5.16,72,2
157,280,11,0,12.28,4.05,72,2
158,290,9,0,10.0,5.4,72,2
159,300,4,0,4.47,3.69,72,2
160,310,6,0,10.02,4.45,74,2
161,320,11,0,5.35,5.16,74,2
162,330,16,0,11.96,4.69,74,2
163,340,5,0,3.11,2.58,74,2
164,350,7,0,15.45,4.9,74,2
165,360,5,0,7.09,5.47,73,2
166,370,1,0,11.42,4.01,73,2
167,380,7,0,9.23,6.04,73,2
168,390,4,0,9.53,6.22,73,2
169,400,9,0,5.68,6.78,73,2
170,410,4,0,4.56,3.8,75,2
171,420,11,0,11.87,4.91,75,2
172,430,10,0,7.43,4.19,75,2
173,440,6,0,4.5,3.22,75,2
174,450,5,0,11.77,3.68,75,2
175,460,5,0,10.2,5.6,75,2
176,470,7,0,10.0,4.05,75,2
177,480,7,0,6.22,7.37,75,2
178,490,5,0,13.8,5.08,75,2
179,500,8,0,4.66,4.49,75,2
180,510,8,0,5.69,6.65,74,2
181,520,3,0,9.7,5.97,74,2
182,530,1,0,7.6,3.35,74,2
183,540,1,0,3.9,4.48,74,2
184,550,6,0,3.5,4.61,74,2
185,560,11,0,6.02,6.36,71,2
186,570,11,0,11.33,5.54,71,2
187,580,8,0,5.12,5.97,71,2
188,590,15,0,10.36,6.37,71,2
189,600,6,0,7.08,5.32,70,2
