,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,2,0,3.57,3.37,80,3
1,20,3,0,4.03,4.4,80,3
2,30,4,0,4.25,4.45,80,3
3,40,3,1,4.74,5.27,80,3
4,50,0,0,4.14,2.36,80,3
5,60,4,1,6.46,7.44,80,3
6,70,1,0,3.25,4.11,80,3
7,80,1,0,5.85,5.12,80,3
8,90,1,0,3.65,5.47,80,3
9,100,0,0,4.06,3.22,80,3
10,110,1,0,4.33,5.16,80,3
11,120,0,0,5.06,4.12,80,3
12,130,1,0,4.25,4.04,80,3
13,140,1,0,5.84,7.11,80,3
14,150,0,0,3.58,3.52,80,3
15,160,0,0,3.49,3.24,81,3
16,170,0,0,4.89,2.88,81,3
17,180,3,0,4.01,4.76,81,3
18,190,1,0,4.81,3.33,81,3
19,200,0,0,3.78,2.73,81,3
20,210,0,0,6.26,3.04,81,3
21,220,0,0,6.36,3.8,81,3
22,230,2,0,4.97,3.95,81,3
23,240,1,1,5.58,3.22,81,3
24,250,1,0,5.35,3.88,81,3
25,260,0,0,6.92,2.96,79,3
26,270,1,0,4.5,5.64,79,3
27,280,0,0,3.68,5.48,79,3
28,290,3,0,4.47,8.8,79,3
29,300,2,0,3.68,6.7,79,3
30,310,1,0,4.72,3.17,80,3
31,320,0,0,5.68,3.16,80,3
32,330,0,0,4.98,3.1,80,3
33,340,0,0,5.98,4.8,80,3
34,350,1,0,4.11,5.1,80,3
35,360,0,0,4.42,3.93,83,3
36,370,2,0,4.56,3.12,83,3
37,380,0,0,4.28,2.78,83,3
38,390,3,0,3.77,4.15,83,3
39,400,2,0,3.65,4.38,83,3
40,410,2,0,4.74,3.91,82,3
41,420,0,0,3.43,4.67,82,3
42,430,5,0,6.29,5.52,82,3
43,440,0,0,4.06,2.9,82,3
44,450,1,0,4.33,4.0,82,3
45,460,1,0,5.2,5.47,82,3
46,470,0,0,4.92,6.76,82,3
47,480,3,0,3.77,6.08,82,3
48,490,1,0,4.04,4.29,82,3
49,500,0,0,4.48,6.64,82,3
50,510,1,0,3.74,6.19,81,3
51,520,1,0,4.74,4.28,81,3
52,530,1,0,8.33,3.4,81,3
53,540,1,0,2.81,3.8,81,3
54,550,0,0,4.08,4.53,81,3
55,560,0,0,5.28,6.35,83,3
56,570,1,0,3.68,4.21,83,3
57,580,1,0,4.55,6.13,83,3
58,590,3,0,7.49,7.69,83,3
59,10,1,0,3.73,3.43,83,3
60,20,0,0,4.73,3.13,81,3
61,30,2,0,6.15,3.95,81,3
62,40,3,0,3.64,4.97,81,3
63,50,10,0,7.29,10.41,81,3
64,60,9,0,4.07,9.57,81,3
65,70,11,0,4.82,9.46,79,3
66,80,13,0,4.94,8.85,79,3
67,90,8,1,9.0,7.58,79,3
68,100,7,0,3.9,7.05,79,3
69,110,6,0,6.0,7.19,79,3
70,120,7,0,4.33,7.74,80,3
71,130,6,0,4.66,7.63,80,3
72,140,7,0,4.17,6.51,80,3
73,150,10,1,7.36,7.74,80,3
74,160,9,0,3.43,7.52,80,3
75,170,6,0,6.31,8.54,81,3
76,180,5,0,2.95,5.26,81,3
77,190,5,0,4.34,6.69,81,3
78,200,7,0,4.66,6.02,81,3
79,210,6,0,4.75,6.3,81,3
80,220,5,0,2.96,4.63,81,3
81,230,5,0,3.31,4.81,81,3
82,240,5,0,3.37,5.65,81,3
83,250,5,0,4.95,5.82,81,3
84,260,5,0,6.8,6.99,81,3
85,270,7,0,3.14,6.43,81,3
86,280,5,0,4.95,6.06,75,3
87,290,5,0,4.08,6.73,81,3
