,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,1,0,8.95,5.44,68,2
1,20,4,0,8.31,5.72,68,2
2,30,0,0,9.25,5.43,68,2
3,40,1,0,9.06,3.67,68,2
4,50,0,0,7.27,3.77,68,2
5,60,10,0,9.62,8.9,68,2
6,70,0,0,7.15,4.42,68,2
7,80,7,0,8.7,5.33,68,2
8,90,1,0,10.65,4.62,68,2
9,100,2,0,9.64,3.51,68,2
10,110,3,0,9.94,4.32,71,2
11,120,2,0,9.27,6.49,71,2
12,130,1,0,9.97,4.51,71,2
13,140,7,0,6.15,5.04,71,2
14,150,2,0,7.93,5.67,71,2
15,160,1,0,7.95,6.8,74,2
16,170,1,0,7.06,7.0,74,2
17,180,3,0,5.96,5.82,74,2
18,190,3,0,5.79,4.14,74,2
19,200,3,0,8.23,5.24,74,2
20,210,3,0,5.64,9.62,71,2
21,220,5,0,5.08,5.45,71,2
22,230,3,0,4.0,4.45,71,2
23,240,1,0,3.7,4.71,71,2
24,250,9,0,5.5,4.47,71,2
25,260,2,0,9.46,8.26,74,2
26,270,0,0,6.42,4.75,74,2
27,280,0,0,5.11,4.68,74,2
28,290,8,0,7.05,6.26,74,2
29,300,2,0,6.62,6.73,74,2
30,310,4,0,9.26,4.53,71,2
31,320,2,0,11.01,5.85,71,2
32,330,3,0,6.96,6.47,71,2
33,340,2,0,4.16,8.27,71,2
34,350,6,0,4.11,5.57,71,2
35,360,9,0,8.0,7.24,72,2
36,370,1,0,4.85,8.21,72,2
37,380,1,0,4.83,5.28,72,2
38,390,2,0,4.87,6.94,72,2
39,400,1,0,5.72,6.0,72,2
40,410,2,0,4.69,7.06,71,2
41,420,5,0,5.07,9.02,71,2
42,430,9,0,4.65,8.33,71,2
43,440,3,0,7.93,3.64,71,2
44,450,8,0,8.19,8.39,71,2
45,460,0,0,4.17,8.8,64,2
46,470,3,0,3.99,5.32,64,2
47,480,0,0,3.78,5.73,64,2
48,490,6,0,3.72,5.09,64,2
49,500,7,0,8.01,4.17,64,2
50,510,2,0,4.86,4.83,70,2
51,520,0,0,6.39,6.32,70,2
52,530,5,0,7.29,7.23,70,2
53,540,2,0,5.76,6.75,70,2
54,550,3,0,4.98,6.8,70,2
