,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
140,160,4,0,10.36,5.12,70,2
141,170,1,12,6.57,3.64,70,2
142,180,0,2,9.67,4.17,70,2
143,190,3,2,7.93,4.01,70,2
144,200,13,0,11.82,9.45,70,2
145,210,8,0,5.45,6.79,73,2
146,220,3,0,6.08,3.66,73,2
147,230,2,0,8.8,4.48,73,2
148,240,4,0,7.5,3.59,73,2
149,250,5,0,4.58,4.41,73,2
150,260,1,0,7.52,3.83,72,2
151,270,0,1,7.05,2.13,72,2
152,280,2,1,7.57,4.35,72,2
153,290,2,4,7.63,6.09,72,2
154,300,2,3,14.01,8.68,72,2
155,310,13,0,9.58,4.38,73,2
156,320,12,5,8.17,5.0,73,2
157,330,4,2,10.49,2.03,73,2
158,340,1,1,7.83,4.6,73,2
159,350,5,8,13.07,10.45,73,2
160,360,3,2,7.25,3.73,73,2
161,370,1,0,6.14,3.86,73,2
162,380,4,1,8.86,10.02,73,2
163,390,4,0,10.58,8.73,73,2
164,400,7,0,13.38,5.73,73,2
165,410,7,5,15.25,8.64,71,2
166,420,4,12,13.32,6.9,71,2
167,430,12,0,14.05,7.04,71,2
168,440,12,0,8.63,4.09,71,2
169,450,8,0,12.83,9.19,71,2
170,460,18,1,14.86,9.4,70,2
171,470,4,0,9.42,8.78,70,2
172,480,14,0,13.96,8.42,70,2
173,490,8,2,17.04,9.45,70,2
174,500,7,0,11.64,14.64,70,2
175,510,18,3,7.24,4.42,72,2
176,520,3,20,6.07,5.98,72,2
177,530,6,0,10.82,5.25,72,2
178,540,12,1,12.21,5.89,72,2
179,550,3,8,11.02,7.68,72,2
180,560,2,5,9.33,8.78,74,2
181,570,1,5,6.37,4.04,74,2
182,580,1,13,12.1,3.8,74,2
183,590,4,27,13.33,11.4,74,2
