,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
106,460,6,0,7.51,6.09,87,2
107,470,7,0,5.64,8.58,87,2
108,480,8,0,5.88,11.1,87,2
109,490,7,0,7.91,8.38,87,2
110,500,8,0,6.85,8.58,88,2
111,510,16,2,7.96,8.33,88,2
112,520,6,0,7.1,5.48,88,2
113,530,25,0,8.41,7.18,88,2
114,540,24,0,6.72,6.9,88,2
115,550,18,0,6.93,6.82,87,2
116,560,11,0,8.11,7.97,87,2
117,570,5,0,6.88,8.52,87,2
118,580,5,0,7.34,6.42,87,2
119,590,11,0,6.85,6.18,87,2
120,600,12,0,5.72,5.24,89,2
121,610,11,0,4.82,5.62,89,2
122,620,16,0,5.2,5.96,89,2
123,630,25,0,8.27,5.25,89,2
124,640,31,0,6.39,5.01,89,2
125,650,4,0,6.75,5.68,91,2
126,660,3,0,4.26,4.4,91,2
127,670,13,0,7.82,5.64,91,2
128,680,5,0,5.83,5.98,91,2
129,690,21,0,6.04,6.09,91,2
130,700,13,0,7.53,6.58,89,2
131,710,25,1,8.26,4.98,89,2
132,10,4,0,5.09,5.18,89,2
133,20,5,0,3.89,9.83,89,2
134,30,2,0,3.86,5.09,89,2
135,40,4,0,6.22,6.0,88,2
136,50,4,0,5.64,4.85,88,2
137,60,3,0,6.16,6.12,88,2
138,70,4,0,7.83,5.82,88,2
139,80,3,0,7.03,5.12,88,2
140,90,3,0,5.91,5.01,87,2
141,100,2,0,5.15,5.31,87,2
142,110,3,0,7.1,6.25,87,2
143,120,1,0,5.75,6.99,87,2
144,130,3,0,6.23,4.61,87,2
145,140,3,0,5.8,5.07,88,2
146,150,8,0,6.17,4.56,88,2
147,160,2,0,6.08,3.95,88,2
148,170,2,0,3.98,6.01,88,2
149,180,8,0,5.11,3.95,88,2
150,190,15,0,5.12,5.35,89,2
151,200,4,0,4.17,5.61,89,2
152,210,4,0,6.32,6.24,89,2
153,220,10,0,7.55,8.83,89,2
154,230,3,0,14.36,5.98,87,2
155,240,5,1,8.78,6.57,92,2
156,250,5,0,7.21,5.22,88,2
157,260,3,0,6.75,7.67,85,2
158,270,6,0,7.97,5.8,83,2
159,280,4,0,6.11,5.4,91,2
160,290,3,0,7.76,6.73,86,2
161,300,3,0,5.66,5.99,84,2
162,310,4,0,8.3,8.5,87,2
163,320,7,0,6.91,4.92,87,2
164,330,5,0,6.59,4.13,92,2
165,340,5,0,7.71,10.86,83,2
