,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
109,500,0,0,2.94,3.53,74,1
110,510,1,0,2.55,2.83,73,1
111,520,2,0,6.01,6.45,73,1
112,530,1,0,3.3,3.56,73,1
113,540,2,0,2.62,3.31,73,1
114,550,1,0,6.29,6.26,73,1
115,560,3,0,3.8,3.21,72,1
116,570,2,0,4.41,2.8,72,1
117,580,0,0,2.58,3.87,72,1
118,590,1,0,4.61,3.74,72,1
119,600,0,0,2.4,3.84,72,1
120,10,5,0,3.33,4.28,72,1
121,20,9,0,3.3,4.39,72,1
122,30,5,0,2.77,3.17,72,1
123,40,6,0,2.52,3.95,72,1
124,50,12,0,5.07,6.57,72,1
125,60,6,0,4.62,6.25,72,1
126,70,1,0,2.91,3.28,72,1
127,80,5,0,5.84,6.85,72,1
128,90,7,0,4.94,8.05,72,1
129,100,5,0,2.77,5.13,72,1
130,110,5,0,3.14,6.02,73,1
131,120,4,0,3.29,2.88,73,1
132,130,2,0,3.38,3.28,73,1
133,140,2,0,2.88,2.85,73,1
134,150,1,0,2.81,2.76,73,1
135,160,6,0,2.98,3.34,73,1
136,170,5,0,4.84,7.39,73,1
137,180,5,0,6.92,4.81,73,1
138,190,2,0,4.17,4.3,73,1
139,200,3,0,4.57,7.93,73,1
140,210,2,0,4.68,5.35,72,1
141,220,7,0,5.07,4.93,72,1
142,230,3,0,3.39,3.45,72,1
143,240,5,0,3.48,2.74,72,1
144,250,5,0,4.5,3.91,72,1
145,260,3,0,3.54,3.01,71,1
146,270,4,0,3.82,4.36,71,1
147,280,10,0,5.16,4.59,71,1
148,290,6,0,4.04,5.3,71,1
149,300,8,0,3.23,4.68,71,1
150,310,4,0,2.98,3.86,72,1
151,320,3,0,6.08,6.91,72,1
152,330,3,0,3.25,5.05,72,1
153,340,2,0,3.8,4.06,72,1
154,350,2,0,3.21,4.74,72,1
155,360,2,0,3.21,4.71,71,1
156,370,2,0,5.04,7.84,71,1
157,380,4,0,3.94,7.33,71,1
158,390,6,0,5.18,7.66,71,1
159,400,9,0,3.15,4.47,71,1
160,410,6,0,7.39,5.02,71,1
161,420,10,0,5.92,9.51,71,1
162,430,5,0,4.2,1.91,71,1
163,440,6,0,5.42,8.19,71,1
164,450,3,0,4.25,6.79,71,1
165,460,2,0,5.9,5.58,71,1
166,470,3,0,3.69,3.76,71,1
167,480,1,0,3.66,4.56,71,1
168,490,15,0,3.07,4.49,71,1
169,500,2,0,2.95,3.54,71,1
170,510,6,0,3.83,5.9,77,1
171,520,10,0,2.96,5.06,77,1
172,530,5,0,3.59,5.3,77,1
173,540,5,0,4.99,6.15,77,1
174,550,4,0,4.07,4.2,73,1
175,560,7,0,5.53,6.34,70,1
176,570,4,0,3.54,4.11,67,1
177,580,3,0,3.79,4.23,71,1
178,590,3,0,2.81,4.16,68,1
