,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,2,0,7.32,5.98,70,2
1,20,11,0,6.99,8.96,70,2
2,30,6,0,4.8,2.53,70,2
3,40,3,0,7.54,3.86,70,2
4,50,5,0,7.07,4.11,70,2
5,60,11,0,6.47,3.63,69,2
6,70,5,0,5.06,5.97,69,2
7,80,4,0,3.83,3.36,69,2
8,90,10,0,5.36,3.32,69,2
9,100,15,0,3.54,2.55,69,2
10,110,7,0,5.08,2.24,68,2
11,120,5,0,2.64,2.78,68,2
12,130,15,1,8.89,3.49,68,2
13,140,11,0,7.64,3.76,68,2
14,150,5,0,7.53,3.48,68,2
15,160,22,0,6.05,3.26,69,2
16,170,16,0,4.83,3.53,69,2
17,180,8,0,3.77,2.97,69,2
18,190,8,0,5.37,3.1,69,2
19,200,20,0,7.84,4.2,69,2
20,210,16,1,9.42,5.9,71,2
21,220,15,0,9.78,3.91,71,2
22,230,27,0,6.02,4.16,71,2
23,240,34,0,14.58,5.9,71,2
24,250,40,0,8.34,3.78,71,2
25,260,25,0,12.15,4.64,70,2
26,270,36,0,7.77,2.71,70,2
27,280,40,0,6.96,4.45,70,2
28,290,20,0,5.11,3.91,70,2
29,300,3,0,3.68,3.37,70,2
30,310,18,0,10.96,4.1,68,2
31,320,6,0,7.33,4.74,68,2
32,330,6,0,6.71,4.62,68,2
33,340,22,0,12.57,4.77,68,2
34,350,15,0,5.3,3.73,68,2
35,360,23,0,9.23,4.34,69,2
36,370,14,0,10.22,14.3,69,2
37,380,12,1,7.76,6.39,69,2
38,390,4,17,12.47,4.33,69,2
39,400,7,8,6.88,4.29,69,2
40,410,11,1,6.25,4.69,69,2
41,420,7,0,13.31,5.22,69,2
42,430,7,0,4.11,2.89,69,2
43,440,3,0,3.75,5.38,69,2
44,450,11,0,3.5,4.87,69,2
45,460,2,0,4.11,2.37,68,2
46,470,4,0,3.11,3.47,68,2
47,480,5,0,6.84,4.06,68,2
48,490,8,0,9.32,3.85,68,2
49,500,2,0,8.1,3.72,68,2
50,510,6,0,5.56,4.77,66,2
51,520,5,0,7.42,4.23,66,2
52,530,9,0,6.21,4.16,66,2
53,540,8,0,5.19,3.02,66,2
54,550,7,0,9.74,4.08,66,2
55,560,35,2,8.1,3.26,67,2
56,570,23,0,6.55,4.97,67,2
57,580,9,0,5.16,1.52,67,2
58,590,8,0,8.83,4.46,67,2
59,600,11,0,10.79,7.42,67,2
60,610,10,0,6.93,3.97,70,2
61,620,15,0,6.99,4.88,70,2
62,630,29,0,7.33,5.68,70,2
63,640,21,0,8.08,3.13,70,2
64,650,5,0,12.61,4.58,70,2
65,660,5,0,9.56,5.39,68,2
66,670,2,0,6.18,4.88,68,2
67,680,5,0,7.39,4.14,68,2
68,690,18,0,11.6,8.75,68,2
69,700,8,0,7.52,2.98,68,2
70,710,5,0,13.04,4.1,67,2
71,720,7,0,11.35,6.38,67,2
72,730,14,0,5.73,4.81,67,2
73,740,35,0,5.65,4.9,67,2
74,750,28,0,9.53,3.33,67,2
75,760,12,0,8.13,3.76,68,2
76,770,16,0,7.08,6.37,68,2
