,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,5,0,7.3,4.16,67,1
1,20,2,0,4.33,4.58,67,1
2,30,0,0,7.61,2.46,67,1
3,40,1,0,8.42,3.76,67,1
4,50,1,0,6.8,3.28,67,1
5,60,1,0,7.11,2.05,70,1
6,70,0,0,8.36,1.85,70,1
7,80,1,0,7.05,3.12,70,1
8,90,0,0,9.7,3.21,70,1
9,100,0,0,8.2,3.66,70,1
10,110,1,0,6.74,2.84,71,1
11,120,0,0,8.18,3.0,71,1
12,130,1,0,8.58,3.93,71,1
13,140,2,0,6.24,4.08,71,1
14,150,0,0,8.52,3.1,71,1
15,160,0,0,8.97,3.23,72,1
16,170,2,0,8.2,4.15,72,1
17,180,2,0,8.39,4.61,72,1
18,190,0,0,7.53,3.08,72,1
19,200,1,0,3.76,2.65,72,1
20,210,1,0,3.63,2.7,71,1
21,220,1,0,3.26,2.66,71,1
22,230,0,0,6.26,3.45,71,1
23,240,2,0,8.73,4.24,71,1
24,250,0,0,6.69,2.17,71,1
25,260,1,0,4.91,3.02,73,1
26,270,1,0,10.25,3.54,73,1
27,280,0,0,6.74,3.27,73,1
28,290,0,0,8.64,3.82,73,1
29,300,0,0,6.68,3.02,73,1
30,310,1,0,6.36,4.13,68,1
31,320,0,0,9.74,3.08,68,1
32,330,1,0,5.09,6.09,68,1
33,340,1,0,8.39,3.59,68,1
34,350,0,0,11.5,3.26,68,1
35,360,1,0,5.17,4.58,71,1
36,370,0,0,7.02,2.85,71,1
37,380,0,0,4.81,2.19,71,1
38,390,0,0,5.11,2.38,71,1
39,400,1,0,6.8,3.07,71,1
40,410,0,0,4.9,2.6,73,1
41,420,1,0,4.95,2.67,73,1
42,430,0,0,4.8,2.08,73,1
43,440,0,0,4.61,2.13,73,1
44,450,0,0,8.62,2.65,73,1
45,460,1,0,6.22,3.29,69,1
46,470,0,0,6.7,2.63,69,1
47,480,2,0,5.43,3.64,69,1
48,490,2,0,5.99,3.64,69,1
49,500,1,0,5.63,3.65,69,1
50,510,1,0,5.86,2.93,69,1
51,520,0,0,6.33,1.95,69,1
52,530,0,0,5.51,1.84,69,1
53,540,0,0,4.32,2.51,69,1
54,550,0,0,7.23,1.76,69,1
55,560,1,0,7.52,3.38,71,1
56,570,2,0,7.79,3.18,71,1
57,580,1,0,7.4,2.23,71,1
58,590,2,0,7.97,3.54,71,1
59,10,0,0,4.8,2.44,71,1
60,20,3,0,6.19,2.86,71,1
61,30,1,0,6.79,4.73,71,1
62,40,0,0,8.17,3.42,71,1
63,50,1,0,6.96,4.09,71,1
64,60,4,0,6.79,3.31,71,1
65,70,1,0,6.25,4.72,70,1
66,80,0,0,9.21,4.09,70,1
67,90,1,0,6.49,3.26,70,1
68,100,2,0,8.06,2.78,70,1
69,110,1,0,8.17,4.76,70,1
70,120,1,0,8.11,2.16,71,1
71,130,2,0,8.37,2.8,71,1
72,140,0,0,8.7,2.52,71,1
73,150,1,0,10.04,3.24,71,1
74,160,1,0,4.71,2.43,71,1
75,170,0,0,4.72,2.47,69,1
76,180,0,0,5.71,2.17,69,1
77,190,1,0,4.68,2.91,69,1
78,200,2,0,5.04,2.62,69,1
79,210,0,0,4.99,1.93,69,1
80,220,1,0,7.33,3.9,69,1
81,230,6,0,7.7,5.43,69,1
82,240,0,0,8.7,3.88,69,1
83,250,2,0,5.93,3.16,69,1
84,260,0,0,3.02,2.18,69,1
85,270,2,0,4.19,3.11,70,1
86,280,3,0,5.5,2.99,70,1
87,290,2,0,6.48,2.67,70,1
88,300,2,0,5.81,2.85,70,1
89,310,4,0,5.59,2.65,70,1
90,320,2,0,6.18,3.38,70,1
91,330,8,0,6.17,3.62,70,1
92,340,8,0,4.84,4.42,70,1
93,350,2,0,10.19,2.95,70,1
94,360,1,0,6.94,2.83,70,1
95,370,1,0,5.73,7.01,70,1
96,380,2,0,7.93,3.59,70,1
97,390,3,0,5.25,2.96,70,1
98,400,1,0,7.16,2.95,70,1
99,410,1,0,7.32,3.25,70,1
100,420,3,0,9.07,4.4,72,1
101,430,4,0,4.78,3.45,72,1
102,440,1,0,4.5,3.02,72,1
103,450,2,0,6.57,4.01,72,1
104,460,1,0,3.73,3.28,72,1
105,470,0,0,6.19,3.08,72,1
106,480,3,0,5.39,4.13,72,1
107,490,4,0,5.49,4.35,72,1
108,500,0,0,5.14,2.45,72,1
109,510,2,0,4.13,4.08,72,1
110,520,7,0,5.19,4.58,73,1
111,530,3,0,7.43,3.54,73,1
112,540,6,0,6.77,5.5,73,1
113,550,5,0,6.67,4.24,73,1
114,560,1,0,7.45,3.19,73,1
115,570,1,0,7.04,3.47,70,1
116,580,5,0,6.47,4.67,70,1
117,590,4,0,6.58,4.09,70,1
118,600,9,0,4.79,4.73,70,1
119,610,2,0,7.07,2.86,70,1
120,10,3,0,3.43,4.24,72,1
121,20,6,0,3.24,3.26,72,1
122,30,9,0,3.45,2.8,72,1
123,40,1,0,3.2,2.45,72,1
124,50,2,0,4.51,3.61,72,1
125,60,0,0,5.72,2.02,68,1
126,70,0,0,8.05,2.17,68,1
127,80,0,0,8.69,2.77,68,1
128,90,0,0,7.94,2.79,68,1
129,100,6,0,6.3,5.56,68,1
130,110,15,0,5.24,4.84,73,1
131,120,10,0,6.8,4.47,73,1
132,130,2,0,10.1,3.38,73,1
133,140,12,0,9.38,5.46,73,1
134,150,15,0,6.57,3.78,73,1
135,160,0,0,8.45,3.49,71,1
136,170,1,0,6.94,3.06,71,1
137,180,1,0,6.7,3.4,71,1
138,190,1,0,4.25,3.83,71,1
139,200,7,0,8.31,5.76,71,1
140,210,7,0,4.97,3.14,70,1
141,220,8,0,6.38,2.58,70,1
142,230,3,0,6.23,2.93,70,1
143,240,2,0,5.66,3.29,70,1
144,250,1,0,8.7,2.79,70,1
145,260,0,0,10.08,3.05,69,1
146,270,3,0,7.89,2.54,69,1
147,280,2,0,6.07,2.48,69,1
148,290,4,0,4.93,3.96,69,1
149,300,1,0,7.03,3.03,69,1
150,310,5,0,9.36,2.4,74,1
151,320,1,0,7.48,3.53,74,1
152,330,0,0,2.75,2.87,74,1
153,340,1,0,3.4,4.11,74,1
154,350,4,0,3.81,3.37,74,1
155,360,2,0,3.98,2.91,73,1
156,370,1,0,3.95,3.81,73,1
157,380,2,0,8.35,4.26,73,1
158,390,0,0,5.4,4.22,73,1
159,400,6,0,6.32,3.25,73,1
160,410,4,0,4.75,4.51,72,1
161,420,3,0,6.74,5.42,72,1
162,430,1,0,5.73,3.91,72,1
163,440,2,0,4.67,3.93,72,1
164,450,3,0,5.89,4.86,72,1
165,460,2,0,3.46,3.87,67,1
166,470,2,0,2.91,2.54,67,1
167,480,0,0,9.34,5.51,67,1
168,490,1,0,6.87,2.56,67,1
169,500,5,0,7.34,3.04,67,1
170,510,13,0,7.01,4.56,71,1
171,520,1,0,3.8,4.16,71,1
172,530,10,0,3.46,3.84,71,1
173,540,7,0,3.69,3.78,73,1
174,550,5,0,9.86,3.8,68,1
175,560,1,0,7.91,2.54,65,1
176,570,1,0,4.05,3.21,65,1
177,580,1,0,3.41,2.56,70,1
178,590,6,0,4.12,4.44,70,1
179,600,15,0,4.95,1.87,69,1
180,610,4,0,4.08,1.88,66,1
