,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,1,0,8.76,2.74,82,2
1,20,5,0,9.02,4.01,82,2
2,30,0,0,8.62,1.9,82,2
3,40,1,0,5.98,2.5,82,2
4,50,1,0,4.94,3.3,82,2
5,60,1,0,3.81,2.09,77,2
6,70,4,0,6.52,3.02,77,2
7,80,6,0,8.84,4.71,77,2
8,90,0,0,3.37,1.38,77,2
9,100,2,0,9.03,1.89,77,2
10,110,2,0,7.22,3.64,82,2
11,120,3,0,5.27,2.2,82,2
12,130,1,0,8.25,2.69,82,2
13,140,1,0,5.43,1.85,82,2
14,150,0,0,7.91,1.74,82,2
15,160,11,0,11.48,6.92,78,2
16,170,7,0,9.23,4.19,78,2
17,180,2,0,8.38,1.97,78,2
18,190,0,0,6.93,1.56,78,2
19,200,5,0,7.38,4.01,78,2
20,210,1,0,9.04,2.76,73,2
21,220,1,0,7.47,2.59,73,2
22,230,3,0,8.31,4.2,73,2
23,240,2,0,7.07,3.58,73,2
24,250,1,0,10.2,3.24,73,2
25,260,3,0,8.22,3.17,83,2
26,270,0,0,10.39,1.79,83,2
27,280,0,0,8.18,1.71,83,2
28,290,4,0,10.07,2.14,83,2
29,300,3,0,10.09,3.51,83,2
30,310,3,0,8.22,2.35,84,2
31,320,0,0,9.67,1.94,84,2
32,330,2,0,12.71,3.84,84,2
33,340,1,0,9.92,3.95,84,2
34,350,1,0,9.02,2.81,84,2
35,360,0,0,7.45,1.46,74,2
36,370,4,0,9.82,2.61,74,2
37,380,2,0,8.83,2.18,74,2
38,390,3,0,5.81,3.66,74,2
39,400,0,0,8.04,5.46,74,2
40,410,2,0,6.71,4.44,79,2
41,420,4,0,10.87,4.61,79,2
42,430,4,0,11.38,5.63,79,2
43,440,5,0,9.69,3.72,79,2
44,450,2,0,12.62,2.05,79,2
45,460,4,0,9.15,2.68,74,2
46,470,1,0,8.85,2.42,74,2
47,480,2,0,8.94,3.2,74,2
48,490,2,0,9.0,3.11,74,2
49,500,2,0,9.38,2.27,74,2
50,510,10,0,12.22,7.52,74,2
51,520,9,0,8.47,5.07,74,2
52,10,4,0,10.85,4.77,74,2
53,20,4,0,11.64,4.86,74,2
54,30,1,0,9.31,3.38,74,2
55,40,0,0,6.93,2.34,79,2
56,50,4,0,12.17,3.51,79,2
57,60,6,0,10.72,4.85,79,2
58,70,0,0,11.02,2.3,79,2
59,80,2,0,10.04,4.46,79,2
60,90,2,0,9.19,4.37,82,2
61,100,6,0,10.95,4.77,82,2
62,110,2,0,9.62,4.54,82,2
63,120,11,0,9.9,6.17,82,2
64,130,3,0,8.73,4.0,82,2
65,140,1,0,11.45,1.72,76,2
66,150,5,0,15.2,2.91,76,2
67,160,7,0,9.56,5.63,76,2
68,170,0,0,11.28,2.67,76,2
69,180,0,0,9.27,2.93,76,2
70,190,1,0,9.74,3.16,84,2
71,200,1,0,5.77,2.45,84,2
72,210,1,0,5.82,2.3,84,2
73,220,3,0,7.24,3.79,84,2
74,230,5,0,9.94,4.58,84,2
75,240,1,0,9.28,2.71,77,2
76,250,3,0,10.48,3.87,77,2
77,260,0,0,11.22,2.45,77,2
78,270,1,0,11.42,2.48,77,2
79,280,0,0,10.45,2.37,77,2
80,290,2,0,12.53,5.02,85,2
81,300,0,0,10.51,4.08,85,2
82,310,0,0,7.89,3.87,85,2
83,320,0,0,9.8,4.25,85,2
84,330,1,0,10.07,3.34,85,2
85,340,7,0,9.17,6.62,79,2
86,350,1,0,7.25,4.56,79,2
87,360,2,0,8.64,3.91,79,2
88,370,3,0,10.29,7.63,79,2
89,380,3,0,9.07,3.29,79,2
90,390,3,0,7.55,4.89,84,2
91,400,3,0,9.67,6.41,84,2
92,410,3,0,9.61,5.33,84,2
93,420,1,0,8.05,2.53,84,2
94,430,3,0,10.95,6.28,84,2
95,440,0,0,5.74,2.17,81,2
96,450,0,0,8.76,4.03,81,2
97,460,3,0,11.74,6.82,81,2
98,470,0,0,6.96,3.45,81,2
99,480,6,0,8.71,4.77,81,2
100,490,2,0,7.74,7.6,74,2
101,500,5,0,9.98,8.47,74,2
102,510,4,0,10.34,7.54,74,2
103,520,2,0,10.86,5.86,74,2
104,530,0,0,9.35,4.21,74,2
105,540,3,0,7.45,4.13,83,2
106,550,0,0,14.05,4.7,83,2
107,560,1,0,10.3,4.39,83,2
108,570,0,0,8.61,2.59,83,2
109,580,1,0,10.81,7.64,83,2
110,590,5,0,10.79,6.41,82,2
111,600,3,0,6.36,3.49,82,2
112,10,1,0,4.92,5.82,82,2
113,20,3,0,6.83,6.93,82,2
114,30,5,0,7.53,5.36,82,2
115,40,2,0,5.07,3.31,80,2
116,50,7,0,10.54,5.25,80,2
117,60,2,0,7.67,3.52,80,2
118,70,5,0,10.26,5.78,80,2
119,80,2,0,7.57,3.56,80,2
120,90,4,0,5.39,7.17,79,2
121,100,4,0,8.34,6.04,79,2
122,110,5,0,9.28,5.73,79,2
123,120,1,0,8.01,4.55,79,2
124,130,4,0,9.09,4.29,79,2
125,140,1,0,7.71,4.78,79,2
126,150,0,0,8.53,3.24,79,2
127,160,1,0,10.52,4.49,79,2
128,170,2,0,10.3,5.13,79,2
129,180,1,0,8.09,4.61,79,2
130,190,2,0,6.11,3.88,77,2
131,200,6,0,7.18,8.84,77,2
132,210,2,0,8.73,4.94,77,2
133,220,1,0,8.72,5.14,77,2
134,230,5,0,10.62,5.13,77,2
135,240,3,0,7.66,5.61,78,2
136,250,4,0,8.93,5.75,78,2
137,260,1,0,8.28,4.22,78,2
138,270,3,0,6.23,3.31,78,2
139,280,0,0,7.37,4.28,78,2
140,290,5,0,12.57,5.06,74,2
141,300,1,0,8.34,4.61,74,2
142,310,3,0,12.07,6.02,74,2
143,320,3,0,9.08,5.58,74,2
144,330,7,0,8.35,8.66,74,2
145,340,8,0,11.03,7.62,75,2
146,350,5,0,10.35,6.01,75,2
147,360,0,0,9.9,3.98,75,2
148,370,3,0,11.06,4.04,75,2
149,380,0,0,11.79,4.17,75,2
150,390,2,0,11.14,5.28,77,2
151,400,1,0,8.81,6.58,77,2
152,410,2,0,8.48,4.53,77,2
153,420,2,0,7.56,5.32,77,2
154,430,9,0,11.41,6.82,77,2
155,440,5,0,13.96,5.23,75,2
156,450,1,0,9.49,4.94,75,2
157,460,1,0,8.29,2.86,75,2
158,470,3,0,10.34,4.25,81,2
159,480,4,0,9.69,7.8,74,2
160,490,2,0,6.6,6.79,73,2
161,500,4,0,9.33,5.43,74,2
162,510,7,0,11.62,4.33,74,2
163,520,3,0,8.02,5.1,81,2
164,530,6,0,8.51,7.48,78,2
165,540,6,0,10.6,4.49,80,2
166,550,1,0,9.34,4.56,78,2
167,560,1,0,8.46,4.54,77,2
168,570,1,0,10.46,4.09,81,2
169,580,4,0,5.96,4.69,79,2
170,590,5,0,8.86,5.19,74,2
171,600,3,0,10.81,3.4,73,2
172,610,1,0,4.5,1.77,82,2
173,620,7,0,8.31,3.51,80,2
174,630,4,0,9.87,4.32,81,2
