,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,1,0,3.49,1.95,73,2
1,20,3,0,2.62,1.94,73,2
2,30,2,0,3.18,2.27,73,2
3,40,1,0,3.59,2.64,73,2
4,50,1,0,2.34,1.48,73,2
5,60,3,0,3.2,1.9,71,2
6,70,0,0,3.54,2.03,71,2
7,80,1,0,2.47,1.62,71,2
8,90,2,0,2.15,1.98,71,2
9,100,0,0,4.64,2.08,71,2
10,110,0,0,2.89,2.18,74,2
11,120,0,0,2.59,2.09,74,2
12,130,0,0,4.49,2.33,74,2
13,140,1,0,2.79,1.89,74,2
14,150,2,0,2.9,1.8,74,2
15,160,2,0,2.66,1.77,74,2
16,170,1,0,3.06,1.91,74,2
17,180,0,0,2.56,1.58,74,2
18,190,0,0,2.77,1.93,74,2
19,200,0,0,2.42,1.9,74,2
20,210,0,0,2.93,1.95,73,2
21,220,2,0,2.71,1.84,73,2
22,230,1,0,4.55,2.36,73,2
23,240,0,0,2.83,1.81,73,2
24,250,1,0,2.82,1.67,73,2
25,260,0,0,2.82,1.57,75,2
26,270,1,0,3.17,1.68,75,2
27,280,3,0,3.54,1.69,75,2
28,290,0,0,2.74,1.68,75,2
29,300,3,0,2.81,1.9,75,2
30,310,0,0,2.25,1.55,75,2
31,320,0,0,2.99,1.83,75,2
32,330,3,0,3.28,1.8,75,2
33,340,1,0,2.96,1.4,75,2
34,350,2,0,2.63,1.63,75,2
35,360,1,0,2.82,1.86,72,2
36,370,0,0,2.89,1.68,72,2
37,380,2,0,3.15,1.75,72,2
38,390,0,0,2.78,1.58,72,2
39,400,1,0,2.77,1.79,72,2
40,410,0,0,2.53,1.49,72,2
41,420,0,0,2.43,1.55,72,2
42,430,1,0,2.51,1.52,72,2
43,440,0,0,2.51,1.36,72,2
44,450,0,0,2.83,1.72,72,2
45,460,1,0,3.56,2.13,73,2
46,470,0,0,2.51,1.74,73,2
47,480,0,0,2.96,1.43,73,2
48,490,1,0,2.63,1.46,73,2
49,500,2,0,2.93,1.69,73,2
50,510,0,0,3.66,2.17,73,2
51,520,0,0,4.09,2.39,73,2
52,530,0,0,3.47,1.96,73,2
53,540,3,0,3.04,1.62,73,2
54,550,1,0,2.42,2.44,73,2
55,560,1,0,2.55,1.37,76,2
56,570,4,0,3.23,2.34,76,2
57,580,3,0,2.76,1.5,76,2
58,590,0,0,2.67,1.4,76,2
59,10,2,0,2.99,1.24,76,2
60,20,0,0,2.86,1.44,75,2
61,30,0,0,3.18,1.69,75,2
62,40,0,0,2.46,1.34,75,2
63,50,1,0,2.78,2.1,75,2
64,60,2,0,2.94,1.73,75,2
65,70,0,0,3.02,1.56,75,2
66,80,0,0,2.61,1.64,75,2
67,90,0,0,2.92,1.62,75,2
68,100,1,0,3.11,1.51,75,2
69,110,2,0,2.84,1.46,75,2
70,120,1,0,2.88,2.29,75,2
71,130,0,0,2.82,2.07,75,2
72,140,4,0,2.83,1.4,75,2
73,150,2,0,2.68,1.46,75,2
74,160,0,0,2.64,1.45,75,2
75,170,0,0,2.84,2.0,75,2
76,180,2,0,2.78,2.3,75,2
77,190,2,0,2.63,1.54,75,2
78,200,16,0,2.54,1.37,75,2
79,210,0,0,2.63,1.76,75,2
80,220,1,0,2.69,1.34,72,2
81,230,2,0,2.47,1.36,72,2
82,240,2,0,2.81,1.73,72,2
83,250,2,0,3.0,1.54,72,2
84,260,0,0,3.01,1.55,72,2
85,270,1,0,2.72,1.7,74,2
86,280,1,0,5.01,2.58,74,2
87,290,0,0,4.88,2.32,74,2
88,300,3,0,3.96,1.73,74,2
89,310,0,0,3.61,1.37,74,2
90,320,0,0,3.0,1.35,75,2
91,330,2,0,3.34,1.74,75,2
92,340,0,0,2.54,1.49,75,2
93,350,0,0,3.0,1.18,75,2
94,360,2,0,2.85,1.83,75,2
95,370,2,0,3.85,1.47,72,2
96,380,2,0,4.04,1.5,72,2
97,390,2,0,2.61,1.65,72,2
98,400,0,0,2.77,1.69,72,2
99,410,0,0,2.43,1.68,72,2
100,420,2,0,2.58,1.27,74,2
101,430,0,0,2.33,1.19,74,2
102,440,1,0,2.59,1.52,74,2
103,450,4,0,2.86,1.88,74,2
104,460,1,0,3.08,1.56,74,2
105,470,4,0,2.15,1.48,72,2
106,480,3,0,2.15,1.24,72,2
107,490,1,0,2.2,1.37,72,2
108,500,3,0,2.68,1.57,72,2
109,510,7,0,2.95,1.58,72,2
110,520,0,0,2.45,1.19,73,2
111,530,0,0,3.31,1.43,73,2
112,540,0,0,2.18,1.44,73,2
113,550,0,0,2.7,1.42,73,2
114,560,0,0,2.92,1.46,73,2
115,570,1,0,2.88,2.06,72,2
116,580,1,0,2.29,1.22,72,2
117,590,0,0,2.75,1.48,71,2
118,600,0,0,2.47,1.3,68,2
119,610,0,0,2.37,1.24,77,2
